code,label,source,n_pairs,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,stability,subsample_lo,subsample_hi,hb_mean,hb_p50,q_fdr,diff_pp,ci_lo_pp,ci_hi_pp,abs_diff_pp,robust
C1_dementia_mean_resp_rate_median_high_hb_med,Cluster 1 | dementia > 0 and resp rate median > mediana_cluster (20) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,17,,,,,,,,,,,,,,,,,False
C1_dementia_mean_resp_rate_min_high,Cluster 1 | dementia > 0 and resp rate min > mediana_cluster (12),comorb_lab_vital,36,,,,,,,,,,,,,,,,,False
C1_dementia_mean_resp_rate_min_high_hb_med,Cluster 1 | dementia > 0 and resp rate min > mediana_cluster (12) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,25,,,,,,,,,,,,,,,,,False
C1_dementia_mean_resp_rate_pre_mean_high,Cluster 1 | dementia > 0 and resp rate pre mean > mediana_cluster (20),comorb_lab_vital,32,,,,,,,,,,,,,,,,,False
C1_dementia_mean_resp_rate_pre_mean_high_hb_med,Cluster 1 | dementia > 0 and resp rate pre mean > mediana_cluster (20) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,20,,,,,,,,,,,,,,,,,False
C1_dementia_mean_resp_rate_slope_high,Cluster 1 | dementia > 0 and resp rate slope > mediana_cluster (2.3e-05),comorb_lab_vital,35,,,,,,,,,,,,,,,,,False
C1_dementia_mean_resp_rate_slope_high_hb_med,Cluster 1 | dementia > 0 and resp rate slope > mediana_cluster (2.3e-05) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,20,,,,,,,,,,,,,,,,,False
C1_dementia_mean_resp_rate_std_high,Cluster 1 | dementia > 0 and resp rate std > mediana_cluster (3.76),comorb_lab_vital,36,,,,,,,,,,,,,,,,,False
C1_dementia_mean_resp_rate_std_high_hb_med,Cluster 1 | dementia > 0 and resp rate std > mediana_cluster (3.76) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,21,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_max_high,Cluster 1 | dementia > 0 and sbp max > mediana_cluster (148),comorb_lab_vital,45,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_max_high_hb_med,Cluster 1 | dementia > 0 and sbp max > mediana_cluster (148) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,27,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_mean_high,Cluster 1 | dementia > 0 and sbp mean > mediana_cluster (112),comorb_lab_vital,44,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_mean_high_hb_med,Cluster 1 | dementia > 0 and sbp mean > mediana_cluster (112) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,26,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_median_high,Cluster 1 | dementia > 0 and sbp median > mediana_cluster (112),comorb_lab_vital,45,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_median_high_hb_med,Cluster 1 | dementia > 0 and sbp median > mediana_cluster (112) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,27,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_min_high,Cluster 1 | dementia > 0 and sbp min > mediana_cluster (84),comorb_lab_vital,35,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_min_high_hb_med,Cluster 1 | dementia > 0 and sbp min > mediana_cluster (84) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,24,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_pre_mean_high,Cluster 1 | dementia > 0 and sbp pre mean > mediana_cluster (112),comorb_lab_vital,44,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_pre_mean_high_hb_med,Cluster 1 | dementia > 0 and sbp pre mean > mediana_cluster (112) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,26,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_slope_high,Cluster 1 | dementia > 0 and sbp slope > mediana_cluster (-0.00115),comorb_lab_vital,31,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_slope_high_hb_med,Cluster 1 | dementia > 0 and sbp slope > mediana_cluster (-0.00115) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,18,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_std_high,Cluster 1 | dementia > 0 and sbp std > mediana_cluster (12.8),comorb_lab_vital,48,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sbp_std_high_hb_med,Cluster 1 | dementia > 0 and sbp std > mediana_cluster (12.8) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,26,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sodium_max_high,Cluster 1 | dementia > 0 and sodium max > mediana_cluster (140),comorb_lab_vital,44,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sodium_max_high_hb_med,Cluster 1 | dementia > 0 and sodium max > mediana_cluster (140) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,31,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sodium_mean_high,Cluster 1 | dementia > 0 and sodium mean > mediana_cluster (138),comorb_lab_vital,46,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sodium_mean_high_hb_med,Cluster 1 | dementia > 0 and sodium mean > mediana_cluster (138) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,29,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sodium_median_high,Cluster 1 | dementia > 0 and sodium median > mediana_cluster (138),comorb_lab_vital,43,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sodium_median_high_hb_med,Cluster 1 | dementia > 0 and sodium median > mediana_cluster (138) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,28,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sodium_min_high,Cluster 1 | dementia > 0 and sodium min > mediana_cluster (136),comorb_lab_vital,43,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sodium_min_high_hb_med,Cluster 1 | dementia > 0 and sodium min > mediana_cluster (136) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,27,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sodium_std_high,Cluster 1 | dementia > 0 and sodium std > mediana_cluster (1.59),comorb_lab_vital,34,,,,,,,,,,,,,,,,,False
C1_dementia_mean_sodium_std_high_hb_med,Cluster 1 | dementia > 0 and sodium std > mediana_cluster (1.59) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,25,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_max_high,Cluster 1 | dementia > 0 and spo2 max > mediana_cluster (100),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_max_high_hb_med,Cluster 1 | dementia > 0 and spo2 max > mediana_cluster (100) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_mean_high,Cluster 1 | dementia > 0 and spo2 mean > mediana_cluster (97.3),comorb_lab_vital,41,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_mean_high_hb_med,Cluster 1 | dementia > 0 and spo2 mean > mediana_cluster (97.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,24,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_median_high,Cluster 1 | dementia > 0 and spo2 median > mediana_cluster (98),comorb_lab_vital,36,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_median_high_hb_med,Cluster 1 | dementia > 0 and spo2 median > mediana_cluster (98) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,21,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_min_high,Cluster 1 | dementia > 0 and spo2 min > mediana_cluster (92),comorb_lab_vital,37,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_min_high_hb_med,Cluster 1 | dementia > 0 and spo2 min > mediana_cluster (92) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,22,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_pre_mean_high,Cluster 1 | dementia > 0 and spo2 pre mean > mediana_cluster (97.3),comorb_lab_vital,41,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_pre_mean_high_hb_med,Cluster 1 | dementia > 0 and spo2 pre mean > mediana_cluster (97.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,24,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_slope_high,Cluster 1 | dementia > 0 and spo2 slope > mediana_cluster (-6.08e-05),comorb_lab_vital,42,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_slope_high_hb_med,Cluster 1 | dementia > 0 and spo2 slope > mediana_cluster (-6.08e-05) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,25,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_std_high,Cluster 1 | dementia > 0 and spo2 std > mediana_cluster (1.84),comorb_lab_vital,36,,,,,,,,,,,,,,,,,False
C1_dementia_mean_spo2_std_high_hb_med,Cluster 1 | dementia > 0 and spo2 std > mediana_cluster (1.84) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,20,,,,,,,,,,,,,,,,,False
C1_dementia_mean_temperature_max_high,Cluster 1 | dementia > 0 and temperature max > mediana_cluster (37.5),comorb_lab_vital,33,,,,,,,,,,,,,,,,,False
C1_dementia_mean_temperature_max_high_hb_med,Cluster 1 | dementia > 0 and temperature max > mediana_cluster (37.5) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,17,,,,,,,,,,,,,,,,,False
C1_dementia_mean_temperature_mean_high,Cluster 1 | dementia > 0 and temperature mean > mediana_cluster (37),comorb_lab_vital,32,,,,,,,,,,,,,,,,,False
C1_dementia_mean_temperature_mean_high_hb_med,Cluster 1 | dementia > 0 and temperature mean > mediana_cluster (37) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,18,,,,,,,,,,,,,,,,,False
C1_dementia_mean_temperature_median_high,Cluster 1 | dementia > 0 and temperature median > mediana_cluster (37),comorb_lab_vital,22,,,,,,,,,,,,,,,,,False
C1_dementia_mean_temperature_median_high_hb_med,Cluster 1 | dementia > 0 and temperature median > mediana_cluster (37) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,14,,,,,,,,,,,,,,,,,False
C1_dementia_mean_temperature_min_high,Cluster 1 | dementia > 0 and temperature min > mediana_cluster (36.4),comorb_lab_vital,36,,,,,,,,,,,,,,,,,False
C1_dementia_mean_temperature_min_high_hb_med,Cluster 1 | dementia > 0 and temperature min > mediana_cluster (36.4) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,25,,,,,,,,,,,,,,,,,False
C1_dementia_mean_temperature_std_high,Cluster 1 | dementia > 0 and temperature std > mediana_cluster (0.354),comorb_lab_vital,34,,,,,,,,,,,,,,,,,False
C1_dementia_mean_temperature_std_high_hb_med,Cluster 1 | dementia > 0 and temperature std > mediana_cluster (0.354) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,17,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_bilirubin_total_max_high_hb_med,Cluster 1 | diabetes without cc > 0 and bilirubin total max > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,114,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_bilirubin_total_median_high_hb_med,Cluster 1 | diabetes without cc > 0 and bilirubin total median > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,103,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_bilirubin_total_min_high,Cluster 1 | diabetes without cc > 0 and bilirubin total min > mediana_cluster (0.7),comorb_lab_vital,86,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_bilirubin_total_min_high_hb_med,Cluster 1 | diabetes without cc > 0 and bilirubin total min > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,46,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_bilirubin_total_slope_high_hb_med,Cluster 1 | diabetes without cc > 0 and bilirubin total slope > mediana_cluster (0) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,81,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_hemoglobin_mean_high_hb_med,Cluster 1 | diabetes without cc > 0 and hemoglobin mean > mediana_cluster (8.83) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,75,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_hemoglobin_median_high_hb_med,Cluster 1 | diabetes without cc > 0 and hemoglobin median > mediana_cluster (8.6) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,62,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_hemoglobin_min_high_hb_med,Cluster 1 | diabetes without cc > 0 and hemoglobin min > mediana_cluster (7.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_hemoglobin_pre_mean_high_hb_med,Cluster 1 | diabetes without cc > 0 and hemoglobin pre mean > mediana_cluster (8.83) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,75,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_lactate_min_high_hb_med,Cluster 1 | diabetes without cc > 0 and lactate min > mediana_cluster (1.2) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,81,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_lactate_slope_high_hb_med,Cluster 1 | diabetes without cc > 0 and lactate slope > mediana_cluster (0) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,89,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_spo2_max_high,Cluster 1 | diabetes without cc > 0 and spo2 max > mediana_cluster (100),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_diabetes_without_cc_mean_spo2_max_high_hb_med,Cluster 1 | diabetes without cc > 0 and spo2 max > mediana_cluster (100) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_max_high,Cluster 1 | diabetes with cc > 0 and bilirubin total max > mediana_cluster (0.7),comorb_lab_vital,65,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and bilirubin total max > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,52,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and bilirubin total mean > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,79,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_median_high,Cluster 1 | diabetes with cc > 0 and bilirubin total median > mediana_cluster (0.7),comorb_lab_vital,56,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and bilirubin total median > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,45,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_min_high,Cluster 1 | diabetes with cc > 0 and bilirubin total min > mediana_cluster (0.7),comorb_lab_vital,26,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and bilirubin total min > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,22,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_pre_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and bilirubin total pre mean > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,79,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_slope_high,Cluster 1 | diabetes with cc > 0 and bilirubin total slope > mediana_cluster (0),comorb_lab_vital,56,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_slope_high_hb_med,Cluster 1 | diabetes with cc > 0 and bilirubin total slope > mediana_cluster (0) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,39,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_bilirubin_total_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and bilirubin total std > mediana_cluster (0.0226) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,111,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_creatinine_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and creatinine min > mediana_cluster (0.9) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,86,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and dbp max > mediana_cluster (83) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,99,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_mean_high,Cluster 1 | diabetes with cc > 0 and dbp mean > mediana_cluster (57.9),comorb_lab_vital,111,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and dbp mean > mediana_cluster (57.9) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,75,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_median_high,Cluster 1 | diabetes with cc > 0 and dbp median > mediana_cluster (57),comorb_lab_vital,100,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and dbp median > mediana_cluster (57) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,69,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_min_high,Cluster 1 | diabetes with cc > 0 and dbp min > mediana_cluster (41),comorb_lab_vital,119,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and dbp min > mediana_cluster (41) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,77,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_pre_mean_high,Cluster 1 | diabetes with cc > 0 and dbp pre mean > mediana_cluster (57.9),comorb_lab_vital,111,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_pre_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and dbp pre mean > mediana_cluster (57.9) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,75,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_slope_high_hb_med,Cluster 1 | diabetes with cc > 0 and dbp slope > mediana_cluster (-0.00192) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,98,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_dbp_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and dbp std > mediana_cluster (8.76) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,105,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_glucose_lab_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and glucose lab min > mediana_cluster (90) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,88,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_glucose_vital_min_high,Cluster 1 | diabetes with cc > 0 and glucose vital min > mediana_cluster (90),comorb_lab_vital,114,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_glucose_vital_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and glucose vital min > mediana_cluster (90) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,78,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_heart_rate_max_high,Cluster 1 | diabetes with cc > 0 and heart rate max > mediana_cluster (110),comorb_lab_vital,115,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_heart_rate_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and heart rate max > mediana_cluster (110) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,74,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_heart_rate_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and heart rate mean > mediana_cluster (87.9) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,93,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_heart_rate_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and heart rate median > mediana_cluster (87) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,94,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_heart_rate_min_high,Cluster 1 | diabetes with cc > 0 and heart rate min > mediana_cluster (70),comorb_lab_vital,97,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_heart_rate_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and heart rate min > mediana_cluster (70) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,63,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_heart_rate_pre_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and heart rate pre mean > mediana_cluster (87.9) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,93,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_heart_rate_slope_high_hb_med,Cluster 1 | diabetes with cc > 0 and heart rate slope > mediana_cluster (-3.75e-05) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,93,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_heart_rate_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and heart rate std > mediana_cluster (8.68) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,83,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and hemoglobin max > mediana_cluster (12.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,82,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_mean_high,Cluster 1 | diabetes with cc > 0 and hemoglobin mean > mediana_cluster (8.83),comorb_lab_vital,108,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and hemoglobin mean > mediana_cluster (8.83) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,31,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_median_high,Cluster 1 | diabetes with cc > 0 and hemoglobin median > mediana_cluster (8.6),comorb_lab_vital,104,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and hemoglobin median > mediana_cluster (8.6) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,33,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_min_high,Cluster 1 | diabetes with cc > 0 and hemoglobin min > mediana_cluster (7.3),comorb_lab_vital,107,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and hemoglobin min > mediana_cluster (7.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_pre_mean_high,Cluster 1 | diabetes with cc > 0 and hemoglobin pre mean > mediana_cluster (8.83),comorb_lab_vital,108,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_pre_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and hemoglobin pre mean > mediana_cluster (8.83) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,31,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_slope_high_hb_med,Cluster 1 | diabetes with cc > 0 and hemoglobin slope > mediana_cluster (-0.000814) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,106,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hemoglobin_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and hemoglobin std > mediana_cluster (0.877) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,81,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_lactate_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and lactate max > mediana_cluster (1.8) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,91,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_lactate_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and lactate mean > mediana_cluster (1.41) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,98,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_lactate_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and lactate median > mediana_cluster (1.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,83,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_lactate_min_high,Cluster 1 | diabetes with cc > 0 and lactate min > mediana_cluster (1.2),comorb_lab_vital,57,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_lactate_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and lactate min > mediana_cluster (1.2) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,40,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_lactate_pre_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and lactate pre mean > mediana_cluster (1.41) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,98,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_lactate_slope_high,Cluster 1 | diabetes with cc > 0 and lactate slope > mediana_cluster (0),comorb_lab_vital,88,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_lactate_slope_high_hb_med,Cluster 1 | diabetes with cc > 0 and lactate slope > mediana_cluster (0) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,47,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_lactate_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and lactate std > mediana_cluster (0.167) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,103,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_mbp_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and mbp max > mediana_cluster (100) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,101,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_mbp_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and mbp mean > mediana_cluster (73.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,90,,,,,,,,,,,,,,,,,False
