code,label,n_conditions,features_used,axes_used,n_axes,n_pairs,prevalence,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,score,hb_mean,hb_p50,q_fdr,diff_pp,ci_lo_pp,ci_hi_pp,abs_diff_pp,robust,signature,stability
R171-261-284,dbp_median > q0.65 (72) AND hemoglobin_slope <= q0.35 (-0.006063) AND lactate_slope > q0.65 (0.0002952),3,"dbp_median,hemoglobin_slope,lactate_slope","perfusion,anemia,perfusion",2,1679,0.13267483208218095,0.21620011911852294,0.48779035139964266,-0.2715902322811197,-0.30256425292048494,-0.2406162116417545,3.385687343769892e-66,120.18859272048672,8.244490768314472,8.1,1.12211351964945e-64,-27.159023228111973,-30.256425292048494,-24.06162116417545,27.159023228111973,True,benefit | dbp > ; hemoglobin <= ; lactate >,1.0
R171-408,dbp_median > q0.65 (72) AND platelets_slope <= q0.35 (-0.07924),2,"dbp_median,platelets_slope","perfusion,organ_failure",2,2151,0.1699723429474516,0.2310553231055323,0.4709437470943747,-0.2398884239888424,-0.2674980506236829,-0.21227879735400185,4.952902979846903e-65,120.1581551931213,8.675127847512785,8.3,1.5361945071182908e-63,-23.988842398884238,-26.749805062368292,-21.227879735400183,23.988842398884238,True,benefit | dbp > ; platelets <=,1.0
R167-408-606,dbp_mean > q0.65 (70.6) AND platelets_slope <= q0.35 (-0.07924) AND spo2_std <= q0.35 (0.8245),3,"dbp_mean,platelets_slope,spo2_std","perfusion,organ_failure,respiratory",3,1291,0.10201501382852628,0.20759101471727343,0.4957397366382649,-0.2881487219209915,-0.32326788273863905,-0.25302956110334396,3.4352079653742985e-58,120.09856215653943,8.677769171185128,8.2,5.14837369487621e-57,-28.814872192099152,-32.326788273863905,-25.302956110334396,28.814872192099152,True,benefit | dbp > ; platelets <= ; spo2 <=,1.0
R167-284-473,dbp_mean > q0.65 (70.6) AND lactate_slope > q0.65 (0.0002952) AND resp_rate_max <= q0.35 (20),3,"dbp_mean,lactate_slope,resp_rate_max","perfusion,perfusion,respiratory",2,1553,0.12271829316475702,0.20283322601416612,0.48486799742434,-0.28203477141017386,-0.3139380782720534,-0.2501314645482943,2.9435575479609088e-67,120.03617226873664,9.254861558274307,8.5,1.0874289030683612e-65,-28.203477141017387,-31.39380782720534,-25.01314645482943,28.203477141017387,True,benefit | dbp > ; lactate > ; resp_rate <=,1.0
R157-408,dbp_delta <= q0.35 (-8.606) AND platelets_slope <= q0.35 (-0.07924),2,"dbp_delta,platelets_slope","perfusion,organ_failure",2,2299,0.1816673251679178,0.23227490213136145,0.46367986080904744,-0.23140495867768598,-0.25811672569732425,-0.20469319165804772,1.1637972014988547e-64,119.83009459333637,8.64058286211396,8.2,3.426408004412872e-63,-23.1404958677686,-25.811672569732423,-20.469319165804773,23.1404958677686,True,benefit | dbp <= ; platelets <=,1.0
R285-352-408,lactate_slope > q0.80 (0.002694) AND mbp_median > q0.65 (89) AND platelets_slope <= q0.35 (-0.07924),3,"lactate_slope,mbp_median,platelets_slope","perfusion,perfusion,organ_failure",2,1425,0.1126037139470565,0.20350877192982456,0.4968421052631579,-0.29333333333333333,-0.3266637680169102,-0.26000289864975645,1.1287189480339508e-66,119.58937745468867,8.622736842105263,8.2,3.943716806383683e-65,-29.333333333333332,-32.66637680169102,-26.000289864975645,29.333333333333332,True,benefit | lactate > ; mbp > ; platelets <=,1.0
R195-233-352,glucose_lab_std <= q0.20 (0) AND heart_rate_median <= q0.35 (70) AND mbp_median > q0.65 (89),3,"glucose_lab_std,heart_rate_median,mbp_median","other,perfusion,perfusion",2,2542,0.20086922165152113,0.23800157356412274,0.45712037765538943,-0.2191188040912667,-0.2445964363507416,-0.19364117183179178,9.342366546731331e-64,119.31393733016853,10.59748229740362,9.5,2.3975984942938817e-62,-21.91188040912667,-24.459643635074162,-19.36411718317918,21.91188040912667,True,benefit | glucose_lab <= ; heart_rate <= ; mbp >,1.0
R285-352-473,lactate_slope > q0.80 (0.002694) AND mbp_median > q0.65 (89) AND resp_rate_max <= q0.35 (20),3,"lactate_slope,mbp_median,resp_rate_max","perfusion,perfusion,respiratory",2,1385,0.10944290794152509,0.2007220216606498,0.49747292418772565,-0.2967509025270758,-0.33049119002350963,-0.263010615030642,1.3654607196058374e-66,119.27260115500789,9.092346570397114,8.4,4.714090579591582e-65,-29.67509025270758,-33.04911900235096,-26.3010615030642,29.67509025270758,True,benefit | lactate > ; mbp > ; resp_rate <=,1.0
R171-261,dbp_median > q0.65 (72) AND hemoglobin_slope <= q0.35 (-0.006063),2,"dbp_median,hemoglobin_slope","perfusion,anemia",2,2153,0.17013038324772817,0.24291686019507663,0.48026010218300047,-0.23734324198792384,-0.26515560709927033,-0.20953087687657737,8.458160248185163e-63,118.93855029356928,8.277984208081746,8.1,2.0188201415421377e-61,-23.734324198792383,-26.515560709927033,-20.95308768765774,23.734324198792383,True,benefit | dbp > ; hemoglobin <=,1.0
R196-352-473,glucose_lab_std <= q0.35 (0) AND mbp_median > q0.65 (89) AND resp_rate_max <= q0.35 (20),3,"glucose_lab_std,mbp_median,resp_rate_max","other,perfusion,respiratory",3,2404,0.18996444093243778,0.24459234608985025,0.45299500831946754,-0.20840266222961729,-0.23469388248024287,-0.1821114419789917,1.969266770992769e-54,118.5300543197305,10.891056572379368,10.45,2.1309229984623247e-53,-20.840266222961727,-23.469388248024288,-18.21114419789917,20.840266222961727,True,benefit | glucose_lab <= ; mbp > ; resp_rate <=,1.0
R171-196-233,dbp_median > q0.65 (72) AND glucose_lab_std <= q0.35 (0) AND heart_rate_median <= q0.35 (70),3,"dbp_median,glucose_lab_std,heart_rate_median","perfusion,other,perfusion",2,2532,0.2000790201501383,0.23973143759873616,0.457740916271722,-0.2180094786729858,-0.24356577459073192,-0.1924531827552397,9.388486745531956e-63,118.47616353939819,10.606793048973143,9.5,2.1956944808098928e-61,-21.800947867298582,-24.356577459073193,-19.24531827552397,21.800947867298582,True,benefit | dbp > ; glucose_lab <= ; heart_rate <=,1.0
R157-261-284,dbp_delta <= q0.35 (-8.606) AND hemoglobin_slope <= q0.35 (-0.006063) AND lactate_slope > q0.65 (0.0002952),3,"dbp_delta,hemoglobin_slope,lactate_slope","perfusion,anemia,perfusion",2,1778,0.1404978269458712,0.22103487064116986,0.48087739032620924,-0.25984251968503935,-0.29003161239789893,-0.2296534269721798,7.474000149236295e-64,118.33135911997756,8.242238470191227,8.1,1.952666705656329e-62,-25.984251968503933,-29.003161239789893,-22.96534269721798,25.984251968503933,True,benefit | dbp <= ; hemoglobin <= ; lactate >,1.0
R288-427-491,lactate_std > q0.65 (0.3523) AND potassium_std <= q0.35 (0.04242) AND resp_rate_std <= q0.35 (1.78),3,"lactate_std,potassium_std,resp_rate_std","perfusion,other,respiratory",3,1017,0.08036349269063611,0.19567354965585054,0.5142576204523107,-0.3185840707964602,-0.3578024779419146,-0.27936566365100574,4.478416834935922e-57,117.85351039109706,9.237069813176008,8.3,6.0830954666576925e-56,-31.858407079646017,-35.78024779419146,-27.936566365100575,31.858407079646017,True,benefit | lactate > ; potassium <= ; resp_rate <=,1.0
R157-261,dbp_delta <= q0.35 (-8.606) AND hemoglobin_slope <= q0.35 (-0.006063),2,"dbp_delta,hemoglobin_slope","perfusion,anemia",2,2224,0.17574081390754642,0.2468525179856115,0.47751798561151076,-0.23066546762589926,-0.2580899433587806,-0.2032409918930179,4.6694897261130423e-61,117.48264864997279,8.299370503597121,8.1,9.638092673115887e-60,-23.066546762589926,-25.80899433587806,-20.32409918930179,23.066546762589926,True,benefit | dbp <= ; hemoglobin <=,1.0
R171-284-556,dbp_median > q0.65 (72) AND lactate_slope > q0.65 (0.0002952) AND sodium_std <= q0.35 (0.2074),3,"dbp_median,lactate_slope,sodium_std","perfusion,perfusion,other",2,1314,0.10383247728170683,0.19406392694063926,0.4931506849315068,-0.2990867579908676,-0.33355442092141746,-0.2646190950603177,7.221057160896567e-65,117.08968111946302,9.266514459665146,8.3,2.1813610173541712e-63,-29.908675799086758,-33.35544209214174,-26.461909506031773,29.908675799086758,True,benefit | dbp > ; lactate > ; sodium <=,1.0
R196-284-556,glucose_lab_std <= q0.35 (0) AND lactate_slope > q0.65 (0.0002952) AND sodium_std <= q0.35 (0.2074),3,"glucose_lab_std,lactate_slope,sodium_std","other,perfusion,other",2,1503,0.11876728565784275,0.20226214238190285,0.48170326014637393,-0.2794411177644711,-0.31185318144898666,-0.24702905407995557,4.640804447019208e-64,117.00207275916152,9.37332002661344,8.4,1.24039934528624e-62,-27.944111776447112,-31.185318144898666,-24.70290540799556,27.944111776447112,True,benefit | glucose_lab <= ; lactate > ; sodium <=,1.0
R171-196-473,dbp_median > q0.65 (72) AND glucose_lab_std <= q0.35 (0) AND resp_rate_max <= q0.35 (20),3,"dbp_median,glucose_lab_std,resp_rate_max","perfusion,other,respiratory",3,2375,0.1876728565784275,0.24336842105263157,0.44926315789473686,-0.2058947368421053,-0.23231565333191137,-0.17947382035229922,1.1392274402598232e-52,116.39519208735655,10.904336842105263,10.6,1.0831998612306516e-51,-20.589473684210528,-23.23156533319114,-17.94738203522992,20.589473684210528,True,benefit | dbp > ; glucose_lab <= ; resp_rate <=,1.0
R196-233-473,glucose_lab_std <= q0.35 (0) AND heart_rate_median <= q0.35 (70) AND resp_rate_max <= q0.35 (20),3,"glucose_lab_std,heart_rate_median,resp_rate_max","other,perfusion,respiratory",3,2468,0.19502173054128802,0.24716369529983792,0.44894651539708263,-0.20178282009724471,-0.22775818674376772,-0.1758074534507217,2.3862219570210873e-52,116.2826055074363,10.887398703403566,10.4,2.179541315074379e-51,-20.178282009724473,-22.775818674376772,-17.58074534507217,20.178282009724473,True,benefit | glucose_lab <= ; heart_rate <= ; resp_rate <=,1.0
R195-408-470,glucose_lab_std <= q0.20 (0) AND platelets_slope <= q0.35 (-0.07924) AND resp_rate_delta > q0.65 (1.981),3,"glucose_lab_std,platelets_slope,resp_rate_delta","other,organ_failure,respiratory",3,1040,0.08218095614381667,0.17596153846153847,0.48653846153846153,-0.3105769230769231,-0.34876588015344157,-0.2723879660004046,3.3452289652328155e-57,116.18333588971156,8.489903846153846,8.2,4.630627207243516e-56,-31.057692307692307,-34.876588015344154,-27.23879660004046,31.057692307692307,True,benefit | glucose_lab <= ; platelets <= ; resp_rate >,1.0
R233-352-473,heart_rate_median <= q0.35 (70) AND mbp_median > q0.65 (89) AND resp_rate_max <= q0.35 (20),3,"heart_rate_median,mbp_median,resp_rate_max","perfusion,perfusion,respiratory",2,2534,0.20023706045041487,0.24506708760852408,0.4581689029202841,-0.21310181531176003,-0.23873052536415448,-0.18747310525936559,1.0309769829155642e-59,115.85484753992986,10.532636148382005,9.7,1.7743817510119503e-58,-21.310181531176003,-23.873052536415447,-18.74731052593656,21.310181531176003,True,benefit | heart_rate <= ; mbp > ; resp_rate <=,1.0
R171-284-427,dbp_median > q0.65 (72) AND lactate_slope > q0.65 (0.0002952) AND potassium_std <= q0.35 (0.04242),3,"dbp_median,lactate_slope,potassium_std","perfusion,perfusion,other",2,1319,0.10422757803239827,0.19939347990902198,0.4935557240333586,-0.29416224412433667,-0.32870130844410983,-0.2596231798045635,1.4756160708445931e-62,115.38067711713735,9.248900682335101,8.3,3.409790123864e-61,-29.416224412433667,-32.87013084441098,-25.96231798045635,29.416224412433667,True,benefit | dbp > ; lactate > ; potassium <=,1.0
R288-491-556,lactate_std > q0.65 (0.3523) AND resp_rate_std <= q0.35 (1.78) AND sodium_std <= q0.35 (0.2074),3,"lactate_std,resp_rate_std,sodium_std","perfusion,respiratory,other",3,1034,0.08170683524298696,0.19825918762088976,0.5067698259187621,-0.3085106382978723,-0.34748759167271287,-0.2695336849230317,2.797956177524257e-54,115.07696591892912,9.240135396518374,8.4,2.9721878808865735e-53,-30.85106382978723,-34.74875916727129,-26.95336849230317,30.85106382978723,True,benefit | lactate > ; resp_rate <= ; sodium <=,1.0
R171-195-352,dbp_median > q0.65 (72) AND glucose_lab_std <= q0.20 (0) AND mbp_median > q0.65 (89),3,"dbp_median,glucose_lab_std,mbp_median","perfusion,other,perfusion",2,2940,0.23231924140655869,0.2523809523809524,0.4486394557823129,-0.19625850340136053,-0.2201283159608486,-0.17238869084187247,1.995359057985907e-58,114.92801438202925,10.93312925170068,10.7,3.069783166132165e-57,-19.625850340136054,-22.012831596084858,-17.238869084187247,19.625850340136054,True,benefit | dbp > ; glucose_lab <= ; mbp >,1.0
R195-352,glucose_lab_std <= q0.20 (0) AND mbp_median > q0.65 (89),2,"glucose_lab_std,mbp_median","other,perfusion",2,3072,0.24274990122481233,0.2568359375,0.4485677083333333,-0.19173177083333331,-0.21514139898692677,-0.16832214267973986,5.4484844567417014e-58,114.77001663653274,10.975553385416665,10.9,8.020611636827885e-57,-19.173177083333332,-21.514139898692676,-16.832214267973985,19.173177083333332,True,benefit | glucose_lab <= ; mbp >,1.0
R288-427-606,lactate_std > q0.65 (0.3523) AND potassium_std <= q0.35 (0.04242) AND spo2_std <= q0.35 (0.8245),3,"lactate_std,potassium_std,spo2_std","perfusion,other,respiratory",3,921,0.07277755827736072,0.20195439739413681,0.5266015200868621,-0.32464712269272533,-0.3660244371407439,-0.28326980824470677,2.2925415715289164e-53,114.28766570383002,9.323235613463627,8.3,2.2690684496361288e-52,-32.46471226927253,-36.60244371407439,-28.326980824470677,32.46471226927253,True,benefit | lactate > ; potassium <= ; spo2 <=,1.0
R195-352-606,glucose_lab_std <= q0.20 (0) AND mbp_median > q0.65 (89) AND spo2_std <= q0.35 (0.8245),3,"glucose_lab_std,mbp_median,spo2_std","other,perfusion,respiratory",3,2127,0.16807585934413274,0.2524682651622003,0.46497414198401504,-0.21250587682181477,-0.24061594929723867,-0.18439580434639086,1.1347724118348295e-49,113.68749023038909,11.17056887635167,14.0,8.135574769644018e-49,-21.250587682181475,-24.061594929723867,-18.439580434639087,21.250587682181475,True,benefit | glucose_lab <= ; mbp > ; spo2 <=,1.0
R196-261-359,glucose_lab_std <= q0.35 (0) AND hemoglobin_slope <= q0.35 (-0.006063) AND mbp_std <= q0.35 (7.214),3,"glucose_lab_std,hemoglobin_slope,mbp_std","other,anemia,perfusion",3,936,0.073962860529435,0.1955128205128205,0.5149572649572649,-0.3194444444444444,-0.360318657878311,-0.2785702310105778,5.797603220847985e-53,113.36820051887956,8.03386752136752,7.9,5.6137059567476314e-52,-31.944444444444443,-36.0318657878311,-27.85702310105778,31.944444444444443,True,benefit | glucose_lab <= ; hemoglobin <= ; mbp <=,1.0
R167-284-352,dbp_mean > q0.65 (70.6) AND lactate_slope > q0.65 (0.0002952) AND mbp_median > q0.65 (89),3,"dbp_mean,lactate_slope,mbp_median","perfusion,perfusion,perfusion",1,1938,0.15314105096799685,0.21878224974200206,0.4762641898864809,-0.25748194014447884,-0.2863479235674342,-0.22861595672152346,1.9299667603353933e-68,113.35055718085152,9.24282765737874,8.5,8.05309871219085e-67,-25.748194014447883,-28.63479235674342,-22.861595672152347,25.748194014447883,True,benefit | dbp > ; lactate > ; mbp >,1.0
R167-261-646,dbp_mean > q0.65 (70.6) AND hemoglobin_slope <= q0.35 (-0.006063) AND urea_std <= q0.35 (0.6436),3,"dbp_mean,hemoglobin_slope,urea_std","perfusion,anemia,organ_failure",3,920,0.07269853812722245,0.1934782608695652,0.5152173913043478,-0.32173913043478264,-0.3629038401732714,-0.2805744206962939,5.695039707912528e-53,113.20243967258871,8.193043478260869,8.0,5.53286939797197e-52,-32.173913043478265,-36.290384017327135,-28.05744206962939,32.173913043478265,True,benefit | dbp > ; hemoglobin <= ; urea <=,1.0
R352-408-536,mbp_median > q0.65 (89) AND platelets_slope <= q0.35 (-0.07924) AND sbp_std <= q0.35 (8.594),3,"mbp_median,platelets_slope,sbp_std","perfusion,organ_failure,perfusion",2,1276,0.100829711576452,0.20376175548589343,0.49686520376175547,-0.29310344827586204,-0.3283325971923555,-0.25787429935936856,8.796836402192708e-60,113.07589151264432,8.611050156739813,8.1,1.546110640385385e-58,-29.310344827586203,-32.83325971923555,-25.787429935936856,29.310344827586203,True,benefit | mbp > ; platelets <= ; sbp <=,1.0
R196-408-556,glucose_lab_std <= q0.35 (0) AND platelets_slope <= q0.35 (-0.07924) AND sodium_std <= q0.35 (0.2074),3,"glucose_lab_std,platelets_slope,sodium_std","other,organ_failure,other",2,1311,0.10359541683129198,0.1945080091533181,0.4836003051106026,-0.2890922959572845,-0.3236014741689613,-0.25458311774560766,1.3887409417819778e-60,113.04767103648554,8.407551487414187,8.0,2.6583159941701223e-59,-28.909229595728448,-32.360147416896126,-25.458311774560766,28.909229595728448,True,benefit | glucose_lab <= ; platelets <= ; sodium <=,1.0
R352-491,mbp_median > q0.65 (89) AND resp_rate_std <= q0.35 (1.78),2,"mbp_median,resp_rate_std","perfusion,respiratory",2,2825,0.22323192414065587,0.2584070796460177,0.4552212389380531,-0.19681415929203538,-0.22126475142475685,-0.17236356715931392,4.483399212986252e-56,112.9768134093965,10.68538053097345,10.1,5.59219686781081e-55,-19.68141592920354,-22.126475142475684,-17.236356715931393,19.68141592920354,True,benefit | mbp > ; resp_rate <=,1.0
R195-284-536,glucose_lab_std <= q0.20 (0) AND lactate_slope > q0.65 (0.0002952) AND sbp_std <= q0.35 (8.594),3,"glucose_lab_std,lactate_slope,sbp_std","other,perfusion,perfusion",2,1259,0.09948636902410114,0.19777601270849882,0.4924543288324067,-0.2946783161239079,-0.3299880436870189,-0.25936858856079686,3.8627441441305956e-60,112.92362211729203,9.194757744241462,8.2,7.001223761236704e-59,-29.46783161239079,-32.99880436870189,-25.936858856079688,29.46783161239079,True,benefit | glucose_lab <= ; lactate > ; sbp <=,1.0
R288-352,lactate_std > q0.65 (0.3523) AND mbp_median > q0.65 (89),2,"lactate_std,mbp_median","perfusion,perfusion",1,1946,0.1537732121691031,0.22713257965056527,0.48252826310380265,-0.2553956834532374,-0.2843691688759237,-0.22642219803055108,7.007413307387164e-67,112.66394928115159,9.05010277492292,8.4,2.463211950475488e-65,-25.539568345323737,-28.436916887592368,-22.64221980305511,25.539568345323737,True,benefit | lactate > ; mbp >,1.0
R196-261-556,glucose_lab_std <= q0.35 (0) AND hemoglobin_slope <= q0.35 (-0.006063) AND sodium_std <= q0.35 (0.2074),3,"glucose_lab_std,hemoglobin_slope,sodium_std","other,anemia,other",2,1317,0.10406953773212169,0.20804859529233105,0.49506454062262717,-0.2870159453302961,-0.3217976733900414,-0.25223421727055084,7.7239668540553395e-59,112.49226670459234,8.034624145785877,7.9,1.2273700754389306e-57,-28.701594533029613,-32.17976733900414,-25.223421727055083,28.701594533029613,True,benefit | glucose_lab <= ; hemoglobin <= ; sodium <=,1.0
R157-196-232,dbp_delta <= q0.35 (-8.606) AND glucose_lab_std <= q0.35 (0) AND heart_rate_median <= q0.20 (70),3,"dbp_delta,glucose_lab_std,heart_rate_median","perfusion,other,perfusion",2,2377,0.18783089687870408,0.2456878418174169,0.4589819099705511,-0.2132940681531342,-0.2397673371002726,-0.1868207992059958,3.5521435557851963e-56,112.3096629656436,10.43315103071098,9.2,4.469074321812177e-55,-21.32940681531342,-23.976733710027258,-18.68207992059958,21.32940681531342,True,benefit | dbp <= ; glucose_lab <= ; heart_rate <=,1.0
R157-261-606,dbp_delta <= q0.35 (-8.606) AND hemoglobin_slope <= q0.35 (-0.006063) AND spo2_std <= q0.35 (0.8245),3,"dbp_delta,hemoglobin_slope,spo2_std","perfusion,anemia,respiratory",3,1215,0.0960094824180166,0.2205761316872428,0.49794238683127573,-0.2773662551440329,-0.31389056296628953,-0.24084194732177627,4.1697888829407165e-50,112.1501221999558,8.23670781893004,8.0,3.084792796053081e-49,-27.73662551440329,-31.389056296628954,-24.08419473217763,27.73662551440329,True,benefit | dbp <= ; hemoglobin <= ; spo2 <=,1.0
R288-352-556,lactate_std > q0.65 (0.3523) AND mbp_median > q0.65 (89) AND sodium_std <= q0.35 (0.2074),3,"lactate_std,mbp_median,sodium_std","perfusion,perfusion,other",2,1117,0.08826550770446463,0.19337511190689347,0.5040286481647269,-0.31065353625783343,-0.3480192905250952,-0.27328778199057163,1.0682436810974537e-59,112.13124488197947,9.140823634735899,8.3,1.833080872889122e-58,-31.06535362578334,-34.80192905250952,-27.32877819905716,31.06535362578334,True,benefit | lactate > ; mbp > ; sodium <=,1.0
R195-284-427,glucose_lab_std <= q0.20 (0) AND lactate_slope > q0.65 (0.0002952) AND potassium_std <= q0.35 (0.04242),3,"glucose_lab_std,lactate_slope,potassium_std","other,perfusion,other",2,1455,0.11497431845120505,0.21030927835051547,0.4824742268041237,-0.2721649484536083,-0.3052973002099586,-0.239032596697258,2.535617840049692e-58,112.12112448910347,9.374501718213057,8.4,3.829839445908389e-57,-27.216494845360828,-30.52973002099586,-23.9032596697258,27.216494845360828,True,benefit | glucose_lab <= ; lactate > ; potassium <=,1.0
R196-284-583,glucose_lab_std <= q0.35 (0) AND lactate_slope > q0.65 (0.0002952) AND sofa_std <= q0.35 (0),3,"glucose_lab_std,lactate_slope,sofa_std","other,perfusion,severity",3,1180,0.09324377716317661,0.2016949152542373,0.4830508474576271,-0.28135593220338984,-0.31792312233465087,-0.2447887420721288,2.1706410144748095e-51,112.11276647545388,9.233728813559322,8.3,1.8245967947759267e-50,-28.135593220338983,-31.792312233465086,-24.47887420721288,28.135593220338983,True,benefit | glucose_lab <= ; lactate > ; sofa <=,1.0
R167-284-606,dbp_mean > q0.65 (70.6) AND lactate_slope > q0.65 (0.0002952) AND spo2_std <= q0.35 (0.8245),3,"dbp_mean,lactate_slope,spo2_std","perfusion,perfusion,respiratory",2,1427,0.11276175424733308,0.22424667133847231,0.4989488437281009,-0.2747021723896286,-0.3084857791060939,-0.24091856567316322,3.496476483219842e-57,112.0721841667695,9.31499649614576,8.5,4.828467524446449e-56,-27.470217238962856,-30.848577910609393,-24.091856567316324,27.470217238962856,True,benefit | dbp > ; lactate > ; spo2 <=,1.0
R288-473,lactate_std > q0.65 (0.3523) AND resp_rate_max <= q0.35 (20),2,"lactate_std,resp_rate_max","perfusion,respiratory",2,1856,0.14666139865665745,0.2273706896551724,0.4682112068965517,-0.2408405172413793,-0.2704880911228904,-0.2111929433598682,4.461953585585022e-57,112.05785182294196,8.975484913793103,8.4,6.074960280843458e-56,-24.084051724137932,-27.048809112289042,-21.119294335986822,24.084051724137932,True,benefit | lactate > ; resp_rate <=,1.0
R352-408-582,mbp_median > q0.65 (89) AND platelets_slope <= q0.35 (-0.07924) AND sofa_std <= q0.20 (0),3,"mbp_median,platelets_slope,sofa_std","perfusion,organ_failure,severity",3,1262,0.099723429474516,0.20206022187004755,0.47305863708399365,-0.2709984152139461,-0.30634815129922743,-0.23564867912866475,4.9781853619677815e-51,111.6746031508798,8.814421553090332,8.3,3.9990962741569433e-50,-27.09984152139461,-30.634815129922742,-23.564867912866475,27.09984152139461,True,benefit | mbp > ; platelets <= ; sofa <=,1.0
R157-196-209,dbp_delta <= q0.35 (-8.606) AND glucose_lab_std <= q0.35 (0) AND glucose_vital_median > q0.65 (136),3,"dbp_delta,glucose_lab_std,glucose_vital_median","perfusion,other,other",2,1118,0.08834452785460292,0.18425760286225404,0.4928443649373882,-0.30858676207513414,-0.3456722368283574,-0.27150128732191087,8.506130956320494e-60,111.43508502851809,8.976296958855098,8.2,1.499561080445558e-58,-30.858676207513412,-34.56722368283574,-27.150128732191085,30.858676207513412,True,benefit | dbp <= ; glucose_lab <= ; glucose_vital >,1.0
R171-195-606,dbp_median > q0.65 (72) AND glucose_lab_std <= q0.20 (0) AND spo2_std <= q0.35 (0.8245),3,"dbp_median,glucose_lab_std,spo2_std","perfusion,other,respiratory",3,2127,0.16807585934413274,0.2552891396332863,0.463563704748472,-0.20827456511518572,-0.23642597744701543,-0.180123152783356,1.1973694051396228e-47,111.42380126562472,11.18039492242595,14.0,7.540437079055171e-47,-20.827456511518573,-23.642597744701543,-18.0123152783356,20.827456511518573,True,benefit | dbp > ; glucose_lab <= ; spo2 <=,1.0
R171-195,dbp_median > q0.65 (72) AND glucose_lab_std <= q0.20 (0),2,"dbp_median,glucose_lab_std","perfusion,other",2,3047,0.2407743974713552,0.25861503117820805,0.4453560879553659,-0.18674105677715785,-0.21026050302677343,-0.16322161052754228,1.3166222182190406e-54,111.32681767999793,10.994552018378734,11.3,1.460116417910217e-53,-18.674105677715787,-21.026050302677344,-16.32216105275423,18.674105677715787,True,benefit | dbp > ; glucose_lab <=,1.0
R195-232-606,glucose_lab_std <= q0.20 (0) AND heart_rate_median <= q0.20 (70) AND spo2_std <= q0.35 (0.8245),3,"glucose_lab_std,heart_rate_median,spo2_std","other,perfusion,respiratory",3,2102,0.16610035559067562,0.252616555661275,0.4619410085632731,-0.20932445290199808,-0.23759640152656236,-0.1810525042774338,1.0205745549434025e-47,111.3254116915669,11.086917221693625,14.0,6.483387096025995e-47,-20.93244529019981,-23.759640152656235,-18.10525042774338,20.93244529019981,True,benefit | glucose_lab <= ; heart_rate <= ; spo2 <=,1.0
R196-233,glucose_lab_std <= q0.35 (0) AND heart_rate_median <= q0.35 (70),2,"glucose_lab_std,heart_rate_median","other,perfusion",2,3037,0.23998419596997234,0.2584787619361212,0.44550543299308526,-0.18702667105696408,-0.21058347786953066,-0.1634698642443975,1.335626801731333e-54,111.31397593323074,10.804379321699045,10.2,1.469949800766932e-53,-18.702667105696406,-21.058347786953068,-16.34698642443975,18.702667105696406,True,benefit | glucose_lab <= ; heart_rate <=,1.0
R196-284-603,glucose_lab_std <= q0.35 (0) AND lactate_slope > q0.65 (0.0002952) AND spo2_slope > q0.65 (0.001268),3,"glucose_lab_std,lactate_slope,spo2_slope","other,perfusion,respiratory",3,1227,0.09695772421967602,0.17114914425427874,0.4449877750611247,-0.27383863080684595,-0.3087296858999029,-0.238947575713789,2.133604168385055e-53,111.26920503993927,8.875387123064385,8.3,2.115368235321935e-52,-27.383863080684595,-30.87296858999029,-23.8947575713789,27.383863080684595,True,benefit | glucose_lab <= ; lactate > ; spo2 >,1.0
R157-196-473,dbp_delta <= q0.35 (-8.606) AND glucose_lab_std <= q0.35 (0) AND resp_rate_max <= q0.35 (20),3,"dbp_delta,glucose_lab_std,resp_rate_max","perfusion,other,respiratory",3,2324,0.18364282892137496,0.2508605851979346,0.44922547332185886,-0.19836488812392428,-0.22519101855231505,-0.1715387576955335,1.3385698108582678e-47,110.92791568620304,10.70555077452668,9.8,8.402278033525923e-47,-19.836488812392428,-22.519101855231504,-17.153875769553352,19.836488812392428,True,benefit | dbp <= ; glucose_lab <= ; resp_rate <=,1.0
R157-196,dbp_delta <= q0.35 (-8.606) AND glucose_lab_std <= q0.35 (0),2,"dbp_delta,glucose_lab_std","perfusion,other",2,3053,0.24124851837218492,0.26072715361939075,0.44611857189649523,-0.18539141827710448,-0.20891712319600592,-0.16186571335820304,8.084962277963919e-54,110.63098637252708,10.724369472649853,9.8,8.4037242315754e-53,-18.53914182771045,-20.891712319600593,-16.186571335820304,18.53914182771045,True,benefit | dbp <= ; glucose_lab <=,1.0
R171-473,dbp_median > q0.65 (72) AND resp_rate_max <= q0.35 (20),2,"dbp_median,resp_rate_max","perfusion,respiratory",2,2894,0.22868431450019755,0.25777470628887356,0.4481686247408431,-0.19039391845196957,-0.21452413004438775,-0.16626370685955139,5.98364664042411e-54,110.61807358284173,10.658776779543883,9.9,6.321521040885215e-53,-19.039391845196956,-21.452413004438775,-16.626370685955138,19.039391845196956,True,benefit | dbp > ; resp_rate <=,1.0
