code,label,n_conditions,features_used,axes_used,n_axes,n_pairs,prevalence,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,score,hb_mean,hb_p50,q_fdr,diff_pp,ci_lo_pp,ci_hi_pp,abs_diff_pp,robust
R142-577,creatinine_min <= q0.20 (0.7) AND sofa_min <= q0.35 (1),2,"creatinine_min,sofa_min","organ_failure,severity",2,1488,0.11758198340576848,0.2540322580645161,0.4375,-0.18346774193548387,-0.21700251415463634,-0.1499329697163314,7.929856443279658e-27,76.43370941857967,8.170094086021505,7.9,1.3680299634450332e-26,-18.346774193548388,-21.700251415463633,-14.993296971633141,18.346774193548388,True
R285-530,lactate_slope > q0.80 (0.002694) AND sbp_min > q0.80 (118),2,"lactate_slope,sbp_min","perfusion,perfusion",1,692,0.054681943895693405,0.21965317919075145,0.5101156069364162,-0.2904624277456648,-0.338824006779512,-0.24210084871181753,5.450095698858809e-32,76.40873508760541,9.772254335260115,8.9,1.1848034127953932e-31,-29.046242774566476,-33.8824006779512,-24.210084871181753,29.046242774566476,True
R51-606,any_vasopressor_slope > q0.80 (2.509e-05) AND spo2_std <= q0.35 (0.8245),2,"any_vasopressor_slope,spo2_std","perfusion,respiratory",2,1012,0.07996839193994469,0.2628458498023715,0.4851778656126482,-0.22233201581027667,-0.263364833107677,-0.18129919851287635,2.4042102897648584e-26,76.38639553562467,9.149802371541501,8.4,4.0689873593919403e-26,-22.233201581027668,-26.3364833107677,-18.129919851287635,22.233201581027668,True
R195-201,glucose_lab_std <= q0.20 (0) AND glucose_vital_max > q0.65 (177),2,"glucose_lab_std,glucose_vital_max","other,other",1,1231,0.09727380482022915,0.21933387489845654,0.4370430544272949,-0.21770917952883836,-0.25379461549212895,-0.18162374356554778,2.899303151669196e-32,76.38459276171385,9.143379366368805,8.3,6.38661537397696e-32,-21.770917952883835,-25.379461549212895,-18.16237435655478,21.770917952883835,True
R196-201,glucose_lab_std <= q0.35 (0) AND glucose_vital_max > q0.65 (177),2,"glucose_lab_std,glucose_vital_max","other,other",1,1231,0.09727380482022915,0.21933387489845654,0.4370430544272949,-0.21770917952883836,-0.25379461549212895,-0.18162374356554778,2.899303151669196e-32,76.38459276171385,9.143379366368805,8.3,6.38661537397696e-32,-21.770917952883835,-25.379461549212895,-18.16237435655478,21.770917952883835,True
R134-560,creatinine_mean <= q0.35 (0.9) AND sofa_delta <= q0.35 (0.2152),2,"creatinine_mean,sofa_delta","organ_failure,severity",2,1705,0.13472935598577637,0.26392961876832843,0.4351906158357771,-0.17126099706744868,-0.2027497178068421,-0.13977227632805528,1.5650169512023014e-26,76.37380275854142,8.262991202346042,7.9,2.672879363066357e-26,-17.126099706744867,-20.274971780684208,-13.977227632805528,17.126099706744867,True
R134-459,creatinine_mean <= q0.35 (0.9) AND ptt_min <= q0.20 (27.1),2,"creatinine_mean,ptt_min","organ_failure,organ_failure",1,1177,0.09300671671276176,0.19966015293118097,0.42225998300764656,-0.22259983007646558,-0.25890140222674735,-0.1862982579261838,2.8358751766203397e-33,76.36828889011065,8.266100254885302,7.9,6.508933923386613e-33,-22.259983007646557,-25.890140222674734,-18.62982579261838,22.259983007646557,True
R358-426,mbp_std <= q0.20 (4.903) AND potassium_std <= q0.20 (0),2,"mbp_std,potassium_std","perfusion,other",2,1947,0.15385223231924142,0.28043143297380585,0.4406779661016949,-0.16024653312788906,-0.18998668589672074,-0.13050638035905737,4.5223525414632607e-26,76.36517894105623,11.920390344119157,14.0,7.578631823313178e-26,-16.024653312788907,-18.998668589672075,-13.050638035905738,16.024653312788907,True
R171-201,dbp_median > q0.65 (72) AND glucose_vital_max > q0.65 (177),2,"dbp_median,glucose_vital_max","perfusion,other",2,1373,0.10849466613986566,0.2789512017479971,0.4697742170429716,-0.19082301529497453,-0.22631538872089968,-0.15533064186904938,5.780870833698507e-26,76.36419503962266,9.006700655498909,8.3,9.629250670721235e-26,-19.082301529497453,-22.63153887208997,-15.533064186904937,19.082301529497453,True
R271-626,lactate_max > q0.65 (2.3) AND temperature_std <= q0.20 (0),2,"lactate_max,temperature_std","perfusion,metabolic",2,1251,0.09885420782299487,0.24940047961630696,0.4492406075139888,-0.19984012789768185,-0.2363730113352564,-0.1633072444601073,8.069981582706238e-27,76.3370036711974,8.889288569144684,8.3,1.3917898655871595e-26,-19.984012789768187,-23.63730113352564,-16.33072444601073,19.984012789768187,True
R285-352-530,lactate_slope > q0.80 (0.002694) AND mbp_median > q0.65 (89) AND sbp_min > q0.80 (118),3,"lactate_slope,mbp_median,sbp_min","perfusion,perfusion,perfusion",1,666,0.05262741999209798,0.2132132132132132,0.509009009009009,-0.29579579579579585,-0.3448794321144502,-0.24671215947714148,3.3974155600054355e-32,76.33594944177467,9.781231231231232,8.9,7.452727022704813e-32,-29.579579579579583,-34.48794321144502,-24.67121594771415,29.579579579579583,True
R175-605,dbp_min > q0.80 (62) AND spo2_std <= q0.20 (0.4889),2,"dbp_min,spo2_std","perfusion,respiratory",2,1354,0.10699328328723824,0.28064992614475626,0.4726735598227474,-0.19202363367799113,-0.22780046178537938,-0.1562468055706029,6.999618922104457e-26,76.31111009788961,11.793943870014772,14.0,1.1546584114961847e-25,-19.202363367799112,-22.780046178537937,-15.62468055706029,19.202363367799112,True
R358-555,mbp_std <= q0.20 (4.903) AND sodium_std <= q0.20 (0),2,"mbp_std,sodium_std","perfusion,other",2,1950,0.15408929276965627,0.28102564102564104,0.441025641025641,-0.15999999999999998,-0.18972726604050888,-0.13027273395949107,5.121080735058183e-26,76.3064138850726,11.93497435897436,14.0,8.554800767090283e-26,-15.999999999999998,-18.972726604050887,-13.027273395949107,15.999999999999998,True
R357-646,mbp_min > q0.80 (77) AND urea_std <= q0.35 (0.6436),2,"mbp_min,urea_std","perfusion,organ_failure",2,1889,0.14926906361122086,0.2795129698253044,0.4420328215987295,-0.1625198517734251,-0.1927048635966439,-0.13233483995020628,4.9261696129473413e-26,76.28622983102295,12.211805187930121,14.0,8.238691970903859e-26,-16.251985177342508,-19.27048635966439,-13.233483995020629,16.251985177342508,True
R357-426,mbp_min > q0.80 (77) AND potassium_std <= q0.20 (0),2,"mbp_min,potassium_std","perfusion,other",2,1844,0.14571315685499803,0.279826464208243,0.44414316702819956,-0.16431670281995658,-0.19488070148598824,-0.13375270415392493,5.817027207076629e-26,76.20543134007366,12.204229934924077,14.0,9.68669474620857e-26,-16.431670281995657,-19.488070148598823,-13.375270415392492,16.431670281995657,True
R196-529,glucose_lab_std <= q0.35 (0) AND sbp_min > q0.65 (102),2,"glucose_lab_std,sbp_min","other,perfusion",2,2647,0.2091663374160411,0.29202871174914996,0.42916509255761237,-0.1371363808084624,-0.16274102470536753,-0.1115317369115573,8.860433443448939e-26,76.19972603016468,12.013071401586702,14.0,1.4545857337108363e-25,-13.713638080846241,-16.274102470536754,-11.153173691155729,13.713638080846241,True
R195-529,glucose_lab_std <= q0.20 (0) AND sbp_min > q0.65 (102),2,"glucose_lab_std,sbp_min","other,perfusion",2,2647,0.2091663374160411,0.29202871174914996,0.42916509255761237,-0.1371363808084624,-0.16274102470536753,-0.1115317369115573,8.860433443448939e-26,76.19972603016468,12.013071401586702,14.0,1.4545857337108363e-25,-13.713638080846241,-16.274102470536754,-11.153173691155729,13.713638080846241,True
R490-625,resp_rate_std <= q0.20 (0.9035) AND temperature_min > q0.65 (36.89),2,"resp_rate_std,temperature_min","respiratory,metabolic",2,1655,0.1307783484788621,0.27492447129909364,0.44833836858006043,-0.1734138972809668,-0.20561357143679926,-0.14121422312513432,4.7788291515521114e-26,76.19152271040733,11.125256797583083,13.1,7.994580063167651e-26,-17.34138972809668,-20.561357143679928,-14.121422312513431,17.34138972809668,True
R357-529,mbp_min > q0.80 (77) AND sbp_min > q0.65 (102),2,"mbp_min,sbp_min","perfusion,perfusion",1,2436,0.1924930857368629,0.2881773399014778,0.4425287356321839,-0.1543513957307061,-0.18104480854362337,-0.12765798291778885,8.959379719653063e-30,76.18144445647214,11.44704433497537,14.0,1.7520027772753798e-29,-15.435139573070611,-18.104480854362336,-12.765798291778886,15.435139573070611,True
R156-225,dbp_delta <= q0.20 (-15.53) AND heart_rate_max <= q0.35 (87),2,"dbp_delta,heart_rate_max","perfusion,perfusion",1,1689,0.13346503358356382,0.275902901124926,0.46121965660153935,-0.18531675547661336,-0.21724788410368673,-0.15338562684954,5.561789414228413e-30,76.16045198407109,10.457312018946123,9.4,1.0949890903776237e-29,-18.531675547661337,-21.724788410368674,-15.338562684953999,18.531675547661337,True
R7-155,alkaline_phosphatase_mean > q0.50 (75) AND creatinine_std > q0.80 (0.2174),2,"alkaline_phosphatase_mean,creatinine_std","other,organ_failure",2,921,0.07277755827736072,0.6872964169381107,0.4549402823018458,0.23235613463626492,0.18841563380558687,0.27629663546694294,3.5991669848303725e-25,76.15662927421634,7.513355048859935,7.2,5.792222117651543e-25,23.235613463626493,18.841563380558686,27.629663546694296,23.235613463626493,True
R5-155,alkaline_phosphatase_mean > q0.20 (75) AND creatinine_std > q0.80 (0.2174),2,"alkaline_phosphatase_mean,creatinine_std","other,organ_failure",2,921,0.07277755827736072,0.6872964169381107,0.4549402823018458,0.23235613463626492,0.18841563380558687,0.27629663546694294,3.5991669848303725e-25,76.15662927421634,7.513355048859935,7.2,5.792222117651543e-25,23.235613463626493,18.841563380558686,27.629663546694296,23.235613463626493,True
R8-155,alkaline_phosphatase_mean > q0.65 (75) AND creatinine_std > q0.80 (0.2174),2,"alkaline_phosphatase_mean,creatinine_std","other,organ_failure",2,921,0.07277755827736072,0.6872964169381107,0.4549402823018458,0.23235613463626492,0.18841563380558687,0.27629663546694294,3.5991669848303725e-25,76.15662927421634,7.513355048859935,7.2,5.792222117651543e-25,23.235613463626493,18.841563380558686,27.629663546694296,23.235613463626493,True
R9-155,alkaline_phosphatase_mean > q0.80 (75) AND creatinine_std > q0.80 (0.2174),2,"alkaline_phosphatase_mean,creatinine_std","other,organ_failure",2,921,0.07277755827736072,0.6872964169381107,0.4549402823018458,0.23235613463626492,0.18841563380558687,0.27629663546694294,3.5991669848303725e-25,76.15662927421634,7.513355048859935,7.2,5.792222117651543e-25,23.235613463626493,18.841563380558686,27.629663546694296,23.235613463626493,True
R6-155,alkaline_phosphatase_mean > q0.35 (75) AND creatinine_std > q0.80 (0.2174),2,"alkaline_phosphatase_mean,creatinine_std","other,organ_failure",2,921,0.07277755827736072,0.6872964169381107,0.4549402823018458,0.23235613463626492,0.18841563380558687,0.27629663546694294,3.5991669848303725e-25,76.15662927421634,7.513355048859935,7.2,5.792222117651543e-25,23.235613463626493,18.841563380558686,27.629663546694296,23.235613463626493,True
R472-536,resp_rate_max <= q0.20 (17) AND sbp_std <= q0.35 (8.594),2,"resp_rate_max,sbp_std","respiratory,perfusion",2,1983,0.15669695772421968,0.2879475542107917,0.4462934947049924,-0.1583459404942007,-0.18794212185953774,-0.12874975912886366,9.973407183672205e-26,76.1538819546481,11.116036308623297,12.2,1.6308362465548008e-25,-15.834594049420069,-18.794212185953775,-12.874975912886367,15.834594049420069,True
R174-407,dbp_min > q0.65 (53) AND platelets_slope <= q0.20 (-0.2575),2,"dbp_min,platelets_slope","perfusion,organ_failure",2,1140,0.0900829711576452,0.2675438596491228,0.4763157894736842,-0.2087719298245614,-0.2475137760171052,-0.17003008363201758,4.468371217169667e-26,76.12867776959855,8.779122807017545,8.3,7.492498716271776e-26,-20.877192982456137,-24.75137760171052,-17.003008363201758,20.877192982456137,True
R352-645,mbp_median > q0.65 (89) AND urea_std <= q0.20 (0),2,"mbp_median,urea_std","perfusion,organ_failure",2,2259,0.1785065191623864,0.29393536963258077,0.44223107569721115,-0.14829570606463038,-0.17608781977256577,-0.12050359235669501,1.3417521758509404e-25,76.12204501359507,12.005754758742807,14.0,2.186614953620527e-25,-14.829570606463038,-17.608781977256577,-12.050359235669502,14.829570606463038,True
R9-346,alkaline_phosphatase_mean > q0.80 (75) AND mbp_mean <= q0.20 (69.92),2,"alkaline_phosphatase_mean,mbp_mean","other,perfusion",2,689,0.05444488344527854,0.7155297532656023,0.44702467343976776,0.26850507982583455,0.21837368701864415,0.31863647263302497,8.840512165904227e-26,76.11773784417,7.5875181422351226,7.2,1.4521373707800768e-25,26.850507982583455,21.837368701864417,31.863647263302497,26.850507982583455,True
R8-346,alkaline_phosphatase_mean > q0.65 (75) AND mbp_mean <= q0.20 (69.92),2,"alkaline_phosphatase_mean,mbp_mean","other,perfusion",2,689,0.05444488344527854,0.7155297532656023,0.44702467343976776,0.26850507982583455,0.21837368701864415,0.31863647263302497,8.840512165904227e-26,76.11773784417,7.5875181422351226,7.2,1.4521373707800768e-25,26.850507982583455,21.837368701864417,31.863647263302497,26.850507982583455,True
R5-346,alkaline_phosphatase_mean > q0.20 (75) AND mbp_mean <= q0.20 (69.92),2,"alkaline_phosphatase_mean,mbp_mean","other,perfusion",2,689,0.05444488344527854,0.7155297532656023,0.44702467343976776,0.26850507982583455,0.21837368701864415,0.31863647263302497,8.840512165904227e-26,76.11773784417,7.5875181422351226,7.2,1.4521373707800768e-25,26.850507982583455,21.837368701864417,31.863647263302497,26.850507982583455,True
R7-346,alkaline_phosphatase_mean > q0.50 (75) AND mbp_mean <= q0.20 (69.92),2,"alkaline_phosphatase_mean,mbp_mean","other,perfusion",2,689,0.05444488344527854,0.7155297532656023,0.44702467343976776,0.26850507982583455,0.21837368701864415,0.31863647263302497,8.840512165904227e-26,76.11773784417,7.5875181422351226,7.2,1.4521373707800768e-25,26.850507982583455,21.837368701864417,31.863647263302497,26.850507982583455,True
R6-346,alkaline_phosphatase_mean > q0.35 (75) AND mbp_mean <= q0.20 (69.92),2,"alkaline_phosphatase_mean,mbp_mean","other,perfusion",2,689,0.05444488344527854,0.7155297532656023,0.44702467343976776,0.26850507982583455,0.21837368701864415,0.31863647263302497,8.840512165904227e-26,76.11773784417,7.5875181422351226,7.2,1.4521373707800768e-25,26.850507982583455,21.837368701864417,31.863647263302497,26.850507982583455,True
R7-39,alkaline_phosphatase_mean > q0.50 (75) AND alt_std > q0.80 (3.104),2,"alkaline_phosphatase_mean,alt_std","other,other",1,1412,0.11157645199525879,0.6246458923512748,0.42209631728045327,0.2025495750708215,0.1664724622394946,0.2386266879021484,3.650302445655709e-28,76.11122024396596,7.7326487252124645,7.3,6.685113414841525e-28,20.25495750708215,16.64724622394946,23.86266879021484,20.25495750708215,True
R5-39,alkaline_phosphatase_mean > q0.20 (75) AND alt_std > q0.80 (3.104),2,"alkaline_phosphatase_mean,alt_std","other,other",1,1412,0.11157645199525879,0.6246458923512748,0.42209631728045327,0.2025495750708215,0.1664724622394946,0.2386266879021484,3.650302445655709e-28,76.11122024396596,7.7326487252124645,7.3,6.685113414841525e-28,20.25495750708215,16.64724622394946,23.86266879021484,20.25495750708215,True
R9-39,alkaline_phosphatase_mean > q0.80 (75) AND alt_std > q0.80 (3.104),2,"alkaline_phosphatase_mean,alt_std","other,other",1,1412,0.11157645199525879,0.6246458923512748,0.42209631728045327,0.2025495750708215,0.1664724622394946,0.2386266879021484,3.650302445655709e-28,76.11122024396596,7.7326487252124645,7.3,6.685113414841525e-28,20.25495750708215,16.64724622394946,23.86266879021484,20.25495750708215,True
R8-39,alkaline_phosphatase_mean > q0.65 (75) AND alt_std > q0.80 (3.104),2,"alkaline_phosphatase_mean,alt_std","other,other",1,1412,0.11157645199525879,0.6246458923512748,0.42209631728045327,0.2025495750708215,0.1664724622394946,0.2386266879021484,3.650302445655709e-28,76.11122024396596,7.7326487252124645,7.3,6.685113414841525e-28,20.25495750708215,16.64724622394946,23.86266879021484,20.25495750708215,True
R6-39,alkaline_phosphatase_mean > q0.35 (75) AND alt_std > q0.80 (3.104),2,"alkaline_phosphatase_mean,alt_std","other,other",1,1412,0.11157645199525879,0.6246458923512748,0.42209631728045327,0.2025495750708215,0.1664724622394946,0.2386266879021484,3.650302445655709e-28,76.11122024396596,7.7326487252124645,7.3,6.685113414841525e-28,20.25495750708215,16.64724622394946,23.86266879021484,20.25495750708215,True
R175-407,dbp_min > q0.80 (62) AND platelets_slope <= q0.20 (-0.2575),2,"dbp_min,platelets_slope","perfusion,organ_failure",2,667,0.05270644014223627,0.22788605697151423,0.5007496251874063,-0.2728635682158921,-0.3223942401206698,-0.22333289631111436,3.533017929252224e-27,76.10833594685738,8.961769115442278,8.4,6.205785581363689e-27,-27.28635682158921,-32.23942401206698,-22.333289631111438,27.28635682158921,True
R0-36,alkaline_phosphatase_max > q0.20 (75) AND alt_std > q0.35 (0),2,"alkaline_phosphatase_max,alt_std","other,other",1,2092,0.16531015408929278,0.6089866156787763,0.44263862332695986,0.16634799235181646,0.13650992527551994,0.19618605942811299,8.558518829675362e-28,76.08488768371295,7.682600382409178,7.3,1.5406396403512446e-27,16.634799235181646,13.650992527551994,19.6186059428113,16.634799235181646,True
R1-37,alkaline_phosphatase_max > q0.35 (75) AND alt_std > q0.50 (0),2,"alkaline_phosphatase_max,alt_std","other,other",1,2092,0.16531015408929278,0.6089866156787763,0.44263862332695986,0.16634799235181646,0.13650992527551994,0.19618605942811299,8.558518829675362e-28,76.08488768371295,7.682600382409178,7.3,1.5406396403512446e-27,16.634799235181646,13.650992527551994,19.6186059428113,16.634799235181646,True
R1-35,alkaline_phosphatase_max > q0.35 (75) AND alt_std > q0.20 (0),2,"alkaline_phosphatase_max,alt_std","other,other",1,2092,0.16531015408929278,0.6089866156787763,0.44263862332695986,0.16634799235181646,0.13650992527551994,0.19618605942811299,8.558518829675362e-28,76.08488768371295,7.682600382409178,7.3,1.5406396403512446e-27,16.634799235181646,13.650992527551994,19.6186059428113,16.634799235181646,True
R0-37,alkaline_phosphatase_max > q0.20 (75) AND alt_std > q0.50 (0),2,"alkaline_phosphatase_max,alt_std","other,other",1,2092,0.16531015408929278,0.6089866156787763,0.44263862332695986,0.16634799235181646,0.13650992527551994,0.19618605942811299,8.558518829675362e-28,76.08488768371295,7.682600382409178,7.3,1.5406396403512446e-27,16.634799235181646,13.650992527551994,19.6186059428113,16.634799235181646,True
R0-38,alkaline_phosphatase_max > q0.20 (75) AND alt_std > q0.65 (0),2,"alkaline_phosphatase_max,alt_std","other,other",1,2092,0.16531015408929278,0.6089866156787763,0.44263862332695986,0.16634799235181646,0.13650992527551994,0.19618605942811299,8.558518829675362e-28,76.08488768371295,7.682600382409178,7.3,1.5406396403512446e-27,16.634799235181646,13.650992527551994,19.6186059428113,16.634799235181646,True
R1-36,alkaline_phosphatase_max > q0.35 (75) AND alt_std > q0.35 (0),2,"alkaline_phosphatase_max,alt_std","other,other",1,2092,0.16531015408929278,0.6089866156787763,0.44263862332695986,0.16634799235181646,0.13650992527551994,0.19618605942811299,8.558518829675362e-28,76.08488768371295,7.682600382409178,7.3,1.5406396403512446e-27,16.634799235181646,13.650992527551994,19.6186059428113,16.634799235181646,True
R0-35,alkaline_phosphatase_max > q0.20 (75) AND alt_std > q0.20 (0),2,"alkaline_phosphatase_max,alt_std","other,other",1,2092,0.16531015408929278,0.6089866156787763,0.44263862332695986,0.16634799235181646,0.13650992527551994,0.19618605942811299,8.558518829675362e-28,76.08488768371295,7.682600382409178,7.3,1.5406396403512446e-27,16.634799235181646,13.650992527551994,19.6186059428113,16.634799235181646,True
R1-38,alkaline_phosphatase_max > q0.35 (75) AND alt_std > q0.65 (0),2,"alkaline_phosphatase_max,alt_std","other,other",1,2092,0.16531015408929278,0.6089866156787763,0.44263862332695986,0.16634799235181646,0.13650992527551994,0.19618605942811299,8.558518829675362e-28,76.08488768371295,7.682600382409178,7.3,1.5406396403512446e-27,16.634799235181646,13.650992527551994,19.6186059428113,16.634799235181646,True
R156-627,dbp_delta <= q0.20 (-15.53) AND temperature_std <= q0.35 (0.1001),2,"dbp_delta,temperature_std","perfusion,metabolic",2,1580,0.12485183721849072,0.2873417721518987,0.46455696202531643,-0.17721518987341772,-0.21042190211725575,-0.1440084776295797,1.3187402016721982e-25,76.07697634050609,10.499556962025316,9.5,2.1497170235241004e-25,-17.72151898734177,-21.042190211725575,-14.40084776295797,17.72151898734177,True
R490-627,resp_rate_std <= q0.20 (0.9035) AND temperature_std <= q0.35 (0.1001),2,"resp_rate_std,temperature_std","respiratory,metabolic",2,1826,0.1442907941525089,0.2864184008762322,0.45125958378970427,-0.16484118291347205,-0.1956786284785359,-0.1340037373484082,1.1000237767848162e-25,76.07463275023575,11.07261774370208,12.3,1.7967158280349011e-25,-16.484118291347205,-19.56786284785359,-13.40037373484082,16.484118291347205,True
R477-556,resp_rate_mean <= q0.35 (16.03) AND sodium_std <= q0.35 (0.2074),2,"resp_rate_mean,sodium_std","respiratory,other",2,2345,0.18530225207427894,0.29040511727078894,0.43582089552238806,-0.14541577825159913,-0.17262589072603743,-0.11820566577716082,1.130195697213177e-25,76.05131204631438,11.350106609808103,14.0,1.8434013059157556e-25,-14.541577825159912,-17.262589072603742,-11.820566577716082,14.541577825159912,True
R357-555,mbp_min > q0.80 (77) AND sodium_std <= q0.20 (0),2,"mbp_min,sodium_std","perfusion,other",2,1852,0.14634531805610432,0.28023758099352053,0.44384449244060475,-0.16360691144708422,-0.194109838299247,-0.13310398459492145,7.546303016096744e-26,76.04066264709911,12.20691144708423,14.0,1.2430717833956578e-25,-16.360691144708422,-19.4109838299247,-13.310398459492145,16.360691144708422,True
R167-564,dbp_mean > q0.65 (70.6) AND sofa_max <= q0.35 (3),2,"dbp_mean,sofa_max","perfusion,severity",2,2131,0.1683919399446859,0.27733458470201783,0.4298451431252933,-0.1525105584232755,-0.18084974791406894,-0.12417136893248203,5.191083902069183e-26,76.03532237525877,10.947583294228062,11.0,8.661762552359397e-26,-15.251055842327549,-18.084974791406893,-12.417136893248202,15.251055842327549,True
R271-645,lactate_max > q0.65 (2.3) AND urea_std <= q0.20 (0),2,"lactate_max,urea_std","perfusion,organ_failure",2,791,0.06250493875938365,0.24399494310998734,0.4943109987357775,-0.2503160556257902,-0.29624931429818047,-0.20438279695339992,1.2473327947960037e-26,76.03275094445847,9.827812895069531,8.7,2.1359699468015417e-26,-25.031605562579017,-29.624931429818048,-20.438279695339993,25.031605562579017,True
R356-582,mbp_min > q0.65 (67) AND sofa_std <= q0.20 (0),2,"mbp_min,sofa_std","perfusion,severity",2,2458,0.19423152903990518,0.2982099267697315,0.4401952807160293,-0.1419853539462978,-0.1686727763467304,-0.11529793154586522,1.8511096051872924e-25,76.02531761077599,11.126322213181448,11.8,3.005721083450811e-25,-14.19853539462978,-16.867277634673037,-11.529793154586523,14.19853539462978,True
R356-583,mbp_min > q0.65 (67) AND sofa_std <= q0.35 (0),2,"mbp_min,sofa_std","perfusion,severity",2,2458,0.19423152903990518,0.2982099267697315,0.4401952807160293,-0.1419853539462978,-0.1686727763467304,-0.11529793154586522,1.8511096051872924e-25,76.02531761077599,11.126322213181448,11.8,3.005721083450811e-25,-14.19853539462978,-16.867277634673037,-11.529793154586523,14.19853539462978,True
R171-195-572,dbp_median > q0.65 (72) AND glucose_lab_std <= q0.20 (0) AND sofa_median <= q0.35 (2),3,"dbp_median,glucose_lab_std,sofa_median","perfusion,other,severity",3,1330,0.1050967996839194,0.2578947368421053,0.43759398496240604,-0.17969924812030075,-0.2152471996731051,-0.1441512965674964,3.8410722403967e-23,76.02038586898368,11.77812030075188,14.0,5.735895724588275e-23,-17.969924812030076,-21.52471996731051,-14.41512965674964,17.969924812030076,True
R171-196-572,dbp_median > q0.65 (72) AND glucose_lab_std <= q0.35 (0) AND sofa_median <= q0.35 (2),3,"dbp_median,glucose_lab_std,sofa_median","perfusion,other,severity",3,1330,0.1050967996839194,0.2578947368421053,0.43759398496240604,-0.17969924812030075,-0.2152471996731051,-0.1441512965674964,3.8410722403967e-23,76.02038586898368,11.77812030075188,14.0,5.735895724588275e-23,-17.969924812030076,-21.52471996731051,-14.41512965674964,17.969924812030076,True
R174-529,dbp_min > q0.65 (53) AND sbp_min > q0.65 (102),2,"dbp_min,sbp_min","perfusion,perfusion",1,3126,0.24701698933227972,0.299744081893794,0.43570057581573896,-0.13595649392194498,-0.1596228388105242,-0.11229014903336576,2.0758469968469378e-29,76.0141499438273,11.17914267434421,12.7,4.0039616167982176e-29,-13.595649392194497,-15.96228388105242,-11.229014903336576,13.595649392194497,True
R168-645,dbp_mean > q0.80 (77.85) AND urea_std <= q0.20 (0),2,"dbp_mean,urea_std","perfusion,organ_failure",2,1745,0.1378901619913078,0.27621776504297996,0.4446991404011461,-0.16848137535816615,-0.19984640574698598,-0.13711634496934633,6.391349921449014e-26,76.01046165365851,11.92779369627507,14.0,1.055519064476204e-25,-16.848137535816615,-19.9846405746986,-13.711634496934632,16.848137535816615,True
R472-529,resp_rate_max <= q0.20 (17) AND sbp_min > q0.65 (102),2,"resp_rate_max,sbp_min","respiratory,perfusion",2,1807,0.14278941129988146,0.2783619258439402,0.4438295517432208,-0.1654676258992806,-0.19631945687435223,-0.13461579492420897,7.600822119700351e-26,75.96540674269266,11.47343663530714,14.0,1.251696998701364e-25,-16.54676258992806,-19.631945687435223,-13.461579492420897,16.54676258992806,True
R0-350,alkaline_phosphatase_max > q0.20 (75) AND mbp_median <= q0.20 (68),2,"alkaline_phosphatase_max,mbp_median","other,perfusion",2,707,0.05586724614776768,0.7015558698727016,0.43705799151343705,0.2644978783592645,0.21475289025943406,0.314242866459095,1.9787342557676108e-25,75.95487531061588,7.582885431400284,7.2,3.211152401637421e-25,26.449787835926454,21.475289025943407,31.4242866459095,26.449787835926454,True
R1-350,alkaline_phosphatase_max > q0.35 (75) AND mbp_median <= q0.20 (68),2,"alkaline_phosphatase_max,mbp_median","other,perfusion",2,707,0.05586724614776768,0.7015558698727016,0.43705799151343705,0.2644978783592645,0.21475289025943406,0.314242866459095,1.9787342557676108e-25,75.95487531061588,7.582885431400284,7.2,3.211152401637421e-25,26.449787835926454,21.475289025943407,31.4242866459095,26.449787835926454,True
R6-631,alkaline_phosphatase_mean > q0.35 (75) AND urea_max > q0.80 (36),2,"alkaline_phosphatase_mean,urea_max","other,organ_failure",2,1042,0.08233899644409325,0.6804222648752399,0.46257197696737046,0.21785028790786948,0.17639909373917748,0.2593014820765615,6.977084908230014e-25,75.94789708094146,7.447984644913629,7.2,1.1103585548525764e-24,21.78502879078695,17.639909373917746,25.93014820765615,21.78502879078695,True
R8-631,alkaline_phosphatase_mean > q0.65 (75) AND urea_max > q0.80 (36),2,"alkaline_phosphatase_mean,urea_max","other,organ_failure",2,1042,0.08233899644409325,0.6804222648752399,0.46257197696737046,0.21785028790786948,0.17639909373917748,0.2593014820765615,6.977084908230014e-25,75.94789708094146,7.447984644913629,7.2,1.1103585548525764e-24,21.78502879078695,17.639909373917746,25.93014820765615,21.78502879078695,True
R7-631,alkaline_phosphatase_mean > q0.50 (75) AND urea_max > q0.80 (36),2,"alkaline_phosphatase_mean,urea_max","other,organ_failure",2,1042,0.08233899644409325,0.6804222648752399,0.46257197696737046,0.21785028790786948,0.17639909373917748,0.2593014820765615,6.977084908230014e-25,75.94789708094146,7.447984644913629,7.2,1.1103585548525764e-24,21.78502879078695,17.639909373917746,25.93014820765615,21.78502879078695,True
R5-631,alkaline_phosphatase_mean > q0.20 (75) AND urea_max > q0.80 (36),2,"alkaline_phosphatase_mean,urea_max","other,organ_failure",2,1042,0.08233899644409325,0.6804222648752399,0.46257197696737046,0.21785028790786948,0.17639909373917748,0.2593014820765615,6.977084908230014e-25,75.94789708094146,7.447984644913629,7.2,1.1103585548525764e-24,21.78502879078695,17.639909373917746,25.93014820765615,21.78502879078695,True
