sign,bases,n_rules,n_pairs_union,diff_med_pp,diff_min_pp,diff_max_pp,dominant_k2,dominant_k2_pct,dominant_k3,dominant_k3_pct,k2_c0_pct,k2_c0_enrich_pp,k2_c1_pct,k2_c1_enrich_pp,k3_c0_pct,k3_c0_enrich_pp,k3_c1_pct,k3_c1_enrich_pp,k3_c2_pct,k3_c2_enrich_pp,k2_most_enriched_cluster,k2_most_enriched_pp,k3_most_enriched_cluster,k3_most_enriched_pp
benefit,dbp + glucose lab + sbp,1,1833,-19.19642857142857,-19.19642857142857,-19.19642857142857,c0,99.95535714285714,c2,94.55357142857143,99.95535714285714,25.15488302195631,0.044642857142857144,-25.154883021956312,5.401785714285714,4.113757267031664,0.044642857142857144,-25.265511232149912,94.55357142857143,21.151753965118246,c0,25.15488302195631,c2,21.151753965118246
benefit,mbp + platelets,1,1825,-25.0,-25.0,-25.0,c0,99.72067039106145,c2,99.72067039106145,99.72067039106145,24.920196270160616,0.27932960893854747,-24.920196270160623,0.0,-1.28802844725405,0.27932960893854747,-25.030824480354223,99.72067039106145,26.318852927608262,c0,24.920196270160616,c2,26.318852927608262
benefit,heart rate + mbp + sodium,1,1820,-20.953237410071942,-20.953237410071942,-20.953237410071942,c0,99.7751798561151,c2,95.90827338129496,99.7751798561151,24.974705735214272,0.22482014388489208,-24.97470573521428,3.8669064748201443,2.5788780275660943,0.22482014388489208,-25.08533394540788,95.90827338129496,22.506455917841777,c0,24.974705735214272,c2,22.506455917841777
benefit,glucose lab + mbp + sbp,1,1818,-19.325842696629213,-19.325842696629213,-19.325842696629213,c0,100.0,c2,94.42696629213484,100.0,25.19952587909917,0.0,-25.19952587909917,5.573033707865169,4.285005260611118,0.0,-25.31015408929277,94.42696629213484,21.02514882868165,c0,25.19952587909917,c2,21.02514882868165
benefit,glucose lab + lactate,1,1791,-26.617375231053607,-26.617375231053607,-26.617375231053607,c0,99.76894639556377,c2,99.76894639556377,99.76894639556377,24.968472274662943,0.23105360443622922,-24.96847227466294,0.0,-1.28802844725405,0.23105360443622922,-25.07910048485654,99.76894639556377,26.36712893211059,c0,24.968472274662943,c2,26.36712893211059
benefit,mbp + resp rate + spo2,1,1781,-21.5962441314554,-21.5962441314554,-21.5962441314554,c0,99.6244131455399,c2,93.80281690140845,99.6244131455399,24.823939024639074,0.3755868544600939,-24.823939024639078,5.821596244131456,4.533567796877406,0.3755868544600939,-24.934567234832677,93.80281690140845,20.400999437955264,c0,24.823939024639074,c2,20.400999437955264
benefit,dbp + resp rate + sbp,1,1770,-20.394736842105267,-20.394736842105267,-20.394736842105267,c0,99.85908877407233,c2,94.17566932832315,99.85908877407233,25.058614653171503,0.14091122592766556,-25.058614653171503,5.683419445749178,4.395390998495127,0.14091122592766556,-25.169242863365103,94.17566932832315,20.773851864869968,c0,25.058614653171503,c2,20.773851864869968
benefit,mbp + resp rate + sbp,1,1765,-20.6977840641207,-20.6977840641207,-20.6977840641207,c0,99.85855728429985,c2,94.012258368694,99.85855728429985,25.05808316339902,0.14144271570014144,-25.05808316339903,5.846298915605846,4.558270468351797,0.14144271570014144,-25.16871137359263,94.012258368694,20.61044090524082,c0,25.05808316339902,c2,20.61044090524082
benefit,glucose lab + mbp + spo2,1,1763,-21.250587682181475,-21.250587682181475,-21.250587682181475,c0,100.0,c2,94.17019275975552,100.0,25.19952587909917,0.0,-25.19952587909917,5.829807240244476,4.541778792990426,0.0,-25.31015408929277,94.17019275975552,20.768375296302338,c0,25.19952587909917,c2,20.768375296302338
benefit,dbp + resp rate + spo2,1,1744,-21.44913627639156,-21.44913627639156,-21.44913627639156,c0,99.6641074856046,c2,94.57773512476008,99.6641074856046,24.863633364703773,0.33589251439539347,-24.863633364703777,5.08637236084453,3.79834391359048,0.33589251439539347,-24.974261574897376,94.57773512476008,21.175917661306897,c0,24.863633364703773,c2,21.175917661306897
benefit,mbp + resp rate + sodium,1,1729,-19.68984962406015,-19.68984962406015,-19.68984962406015,c0,99.953007518797,c2,94.73684210526315,99.953007518797,25.152533397896164,0.046992481203007516,-25.152533397896164,5.216165413533835,3.928136966279785,0.046992481203007516,-25.263161608089764,94.73684210526315,21.335024641809966,c0,25.152533397896164,c2,21.335024641809966
benefit,dbp + resp rate + sodium,1,1717,-19.47867298578199,-19.47867298578199,-19.47867298578199,c0,99.95260663507109,c2,94.92890995260663,99.95260663507109,25.152132514170262,0.047393364928909956,-25.15213251417026,5.023696682464455,3.735668235210405,0.047393364928909956,-25.262760724363858,94.92890995260663,21.527092489153446,c0,25.152132514170262,c2,21.527092489153446
benefit,creatinine + lactate,1,1688,-21.292134831460675,-21.292134831460675,-21.292134831460675,c0,82.62548262548263,c2,82.57722007722008,82.62548262548263,7.8250085045818025,17.374517374517374,-7.825008504581795,0.0,-1.28802844725405,17.422779922779924,-7.887374166512846,82.57722007722008,9.175402613766892,c0,7.8250085045818025,c2,9.175402613766892
benefit,dbp + lactate + mbp,1,1677,-25.748194014447883,-25.748194014447883,-25.748194014447883,c0,99.38112429087158,c2,99.38112429087158,99.38112429087158,24.580650169970752,0.6188757091284167,-24.580650169970752,0.0,-1.28802844725405,0.6188757091284167,-24.691278380164352,99.38112429087158,25.979306827418398,c0,24.580650169970752,c2,25.979306827418398
benefit,heart rate + mbp + urea,1,1671,-20.263671875,-20.263671875,-20.263671875,c0,99.90234375,c2,95.703125,99.90234375,25.10186962909917,0.09765625,-25.10186962909917,4.19921875,2.91119030274595,0.09765625,-25.21249783929277,95.703125,22.301307536546815,c0,25.10186962909917,c2,22.301307536546815
benefit,lactate + mbp,1,1658,-25.539568345323737,-25.539568345323737,-25.539568345323737,c0,97.79033915724563,c2,97.79033915724563,97.79033915724563,22.989865036344796,2.2096608427543676,-22.989865036344803,0.0,-1.28802844725405,2.2096608427543676,-23.100493246538402,97.79033915724563,24.38852169379244,c0,22.989865036344796,c2,24.38852169379244
benefit,glucose lab + platelets,1,1643,-27.4218349564326,-27.4218349564326,-27.4218349564326,c0,99.94874423372629,c2,99.94874423372629,99.94874423372629,25.148270112825458,0.05125576627370579,-25.148270112825465,0.0,-1.28802844725405,0.05125576627370579,-25.258898323019064,99.94874423372629,26.546926770273103,c0,25.148270112825458,c2,26.546926770273103
benefit,mbp + resp rate + urea,1,1629,-19.590204897551228,-19.590204897551228,-19.590204897551228,c0,99.85007496251875,c2,93.65317341329336,99.85007496251875,25.049600841617917,0.14992503748125938,-25.04960084161791,6.196901549225387,4.908873101971338,0.14992503748125938,-25.16022905181151,93.65317341329336,20.251355949840175,c0,25.049600841617917,c2,20.251355949840175
benefit,dbp + resp rate + urea,1,1618,-18.97846770155233,-18.97846770155233,-18.97846770155233,c0,99.899849774662,c2,94.59188783174763,99.899849774662,25.09937565376117,0.10015022533800699,-25.099375653761165,5.307961942914371,4.019933495660322,0.10015022533800699,-25.210003863954764,94.59188783174763,21.190070368294442,c0,25.09937565376117,c2,21.190070368294442
benefit,heart rate + mbp + sofa,1,1614,-20.607934054611025,-20.607934054611025,-20.607934054611025,c0,99.94848016486347,c2,99.17568263781556,99.94848016486347,25.14800604396264,0.05151983513652757,-25.148006043962642,0.7727975270479135,-0.5152309202061365,0.05151983513652757,-25.25863425415624,99.17568263781556,25.77386517436237,c0,25.14800604396264,c2,25.77386517436237
benefit,glucose lab + hemoglobin,1,1613,-27.0978086584714,-27.0978086584714,-27.0978086584714,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,heart rate + mbp + platelets,1,1587,-26.834611171960564,-26.834611171960564,-26.834611171960564,c0,99.89047097480832,c2,99.89047097480832,99.89047097480832,25.089996853907493,0.10952902519167579,-25.089996853907493,0.0,-1.28802844725405,0.10952902519167579,-25.200625064101093,99.89047097480832,26.48865351135514,c0,25.089996853907493,c2,26.48865351135514
benefit,dbp + glucose lab + temperature,1,1573,-18.95929933024214,-18.95929933024214,-18.95929933024214,c0,100.0,c2,93.76609994848016,100.0,25.19952587909917,0.0,-25.19952587909917,6.233900051519836,4.945871604265786,0.0,-25.31015408929277,93.76609994848016,20.364282485026976,c0,25.19952587909917,c2,20.364282485026976
benefit,lactate + resp rate,1,1570,-24.08405172413793,-24.08405172413793,-24.08405172413793,c0,97.79094827586206,c2,97.79094827586206,97.79094827586206,22.990474154961234,2.209051724137931,-22.990474154961237,0.0,-1.28802844725405,2.209051724137931,-23.101102365154837,97.79094827586206,24.38913081240888,c0,22.990474154961234,c2,24.38913081240888
benefit,glucose lab + heart rate + temperature,1,1567,-18.820512820512818,-18.820512820512818,-18.820512820512818,c0,99.7948717948718,c2,94.41025641025641,99.7948717948718,24.994397673970965,0.20512820512820512,-24.994397673970965,5.384615384615385,4.0965869373613355,0.20512820512820512,-25.105025884164565,94.41025641025641,21.008438946803224,c0,24.994397673970965,c2,21.008438946803224
benefit,glucose lab + mbp + sofa,1,1552,-19.364914107235816,-19.364914107235816,-19.364914107235816,c0,99.94794377928162,c2,98.17803227485685,99.94794377928162,25.147469658380786,0.052056220718375845,-25.147469658380793,1.7699115044247788,0.4818830571707289,0.052056220718375845,-25.258097868574392,98.17803227485685,24.776214811403662,c0,25.147469658380786,c2,24.776214811403662
benefit,heart rate + lactate,1,1548,-25.168161434977577,-25.168161434977577,-25.168161434977577,c0,99.71973094170403,c2,99.71973094170403,99.71973094170403,24.9192568208032,0.2802690582959641,-24.919256820803206,0.0,-1.28802844725405,0.2802690582959641,-25.029885030996805,99.71973094170403,26.317913478250844,c0,24.9192568208032,c2,26.317913478250844
benefit,dbp + resp rate + temperature,1,1533,-19.42949407965554,-19.42949407965554,-19.42949407965554,c0,99.51586874663798,c2,93.00699300699301,99.51586874663798,24.715394625737147,0.48413125336202256,-24.715394625737147,6.508875739644971,5.220847292390921,0.48413125336202256,-24.826022835930747,93.00699300699301,19.60517554353983,c0,24.715394625737147,c2,19.60517554353983
benefit,dbp + lactate + platelets,1,1502,-26.878612716763005,-26.878612716763005,-26.878612716763005,c0,99.71098265895954,c2,99.71098265895954,99.71098265895954,24.910508538058707,0.2890173410404624,-24.910508538058707,0.0,-1.28802844725405,0.2890173410404624,-25.021136748252307,99.71098265895954,26.309165195506353,c0,24.910508538058707,c2,26.309165195506353
benefit,mbp + resp rate + sofa,1,1494,-22.104677060133632,-22.104677060133632,-22.104677060133632,c0,99.94432071269487,c2,98.32962138084632,99.94432071269487,25.143846591794045,0.05567928730512249,-25.14384659179405,1.6146993318485525,0.32667088459450255,0.05567928730512249,-25.254474801987648,98.32962138084632,24.927803917393135,c0,25.143846591794045,c2,24.927803917393135
benefit,dbp + resp rate + sofa,1,1483,-21.577464788732392,-21.577464788732392,-21.577464788732392,c0,99.94366197183099,c2,98.53521126760563,99.94366197183099,25.14318785093016,0.056338028169014086,-25.143187850930154,1.4084507042253522,0.12042225697130227,0.056338028169014086,-25.253816061123754,98.53521126760563,25.133393804152448,c0,25.14318785093016,c2,25.133393804152448
benefit,glucose lab + heart rate + lactate,1,1472,-29.125073399882563,-29.125073399882563,-29.125073399882563,c0,99.8825601879037,c2,99.8825601879037,99.8825601879037,25.082086067002876,0.11743981209630064,-25.08208606700287,0.0,-1.28802844725405,0.11743981209630064,-25.19271427719647,99.8825601879037,26.480742724450522,c0,25.082086067002876,c2,26.480742724450522
benefit,glucose lab + hemoglobin + platelets,1,1422,-28.26486817903127,-28.26486817903127,-28.26486817903127,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,glucose lab + lactate + platelets,1,1387,-30.073800738007385,-30.073800738007385,-30.073800738007385,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,heart rate + hemoglobin,1,1376,-23.15238718116416,-23.15238718116416,-23.15238718116416,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,dbp + lactate + resp rate,1,1368,-28.203477141017387,-28.203477141017387,-28.203477141017387,c0,99.93560849967804,c2,99.93560849967804,99.93560849967804,25.13513437877721,0.0643915003219575,-25.135134378777213,0.0,-1.28802844725405,0.0643915003219575,-25.245762588970813,99.93560849967804,26.533791036224855,c0,25.13513437877721,c2,26.533791036224855
benefit,dbp + sapsii,1,1357,-22.47191011235955,-22.47191011235955,-22.47191011235955,c0,90.78651685393258,c2,87.58426966292134,90.78651685393258,15.986042733031752,9.213483146067416,-15.986042733031754,3.2022471910112356,1.9142187437571856,9.213483146067416,-16.096670943225355,87.58426966292134,14.182452199468159,c0,15.986042733031752,c2,14.182452199468159
benefit,glucose lab + hemoglobin + lactate,1,1333,-30.412034009156308,-30.412034009156308,-30.412034009156308,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,mbp + sapsii,1,1313,-23.65839584535488,-23.65839584535488,-23.65839584535488,c0,91.51759953837276,c2,88.11309867282169,91.51759953837276,16.717125417471934,8.482400461627236,-16.717125417471934,3.4045008655510673,2.1164724182970174,8.482400461627236,-16.827753627665533,88.11309867282169,14.711281209368508,c0,16.717125417471934,c2,14.711281209368508
benefit,glucose lab + heart rate + platelets,1,1309,-30.301003344481607,-30.301003344481607,-30.301003344481607,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,glucose lab + heart rate + hemoglobin,1,1307,-30.52345343303875,-30.52345343303875,-30.52345343303875,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,glucose lab + mbp + platelets,1,1298,-31.66441136671177,-31.66441136671177,-31.66441136671177,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,glucose lab + lactate + sodium,1,1288,-27.944111776447112,-27.944111776447112,-27.944111776447112,c0,99.73386560212909,c2,99.73386560212909,99.73386560212909,24.933391481228256,0.2661343978709248,-24.933391481228245,0.0,-1.28802844725405,0.2661343978709248,-25.044019691421845,99.73386560212909,26.3320481386759,c0,24.933391481228256,c2,26.3320481386759
benefit,dbp + lactate + sbp,1,1276,-27.1198318149965,-27.1198318149965,-27.1198318149965,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,dbp + lactate + spo2,1,1275,-27.470217238962856,-27.470217238962856,-27.470217238962856,c0,99.64961457603364,c2,99.64961457603364,99.64961457603364,24.84914045513281,0.35038542396636296,-24.849140455132808,0.0,-1.28802844725405,0.35038542396636296,-24.959768665326408,99.64961457603364,26.247797112580457,c0,24.84914045513281,c2,26.247797112580457
benefit,glucose lab + lactate + potassium,1,1259,-27.216494845360828,-27.216494845360828,-27.216494845360828,c0,99.72508591065292,c2,99.72508591065292,99.72508591065292,24.924611789752092,0.27491408934707906,-24.924611789752092,0.0,-1.28802844725405,0.27491408934707906,-25.03523999994569,99.72508591065292,26.323268447199737,c0,24.924611789752092,c2,26.323268447199737
benefit,any vasopressor + glucose lab,1,1256,-24.8046875,-24.8046875,-24.8046875,c0,99.67447916666666,c2,99.67447916666666,99.67447916666666,24.874005045765827,0.32552083333333337,-24.874005045765838,0.0,-1.28802844725405,0.32552083333333337,-24.984633255959437,99.67447916666666,26.272661703213473,c0,24.874005045765827,c2,26.272661703213473
benefit,resp rate + sapsii,1,1250,-23.02114803625378,-23.02114803625378,-23.02114803625378,c0,88.94259818731118,c2,85.55891238670695,88.94259818731118,14.142124066410346,11.057401812688822,-14.142124066410348,3.3232628398791544,2.0352343926251044,11.117824773413897,-14.192329315878872,85.55891238670695,12.157094923253766,c0,14.142124066410346,c2,12.157094923253766
benefit,lactate + mbp + platelets,1,1249,-29.33333333333333,-29.33333333333333,-29.33333333333333,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,sapsii + spo2,1,1247,-23.28267477203648,-23.28267477203648,-23.28267477203648,c0,93.25227963525836,c2,88.6322188449848,93.25227963525836,18.45180551435753,6.7477203647416415,-18.451805514357527,4.5592705167173255,3.2712420694632756,6.808510638297872,-18.501643450994898,88.6322188449848,15.230401381531621,c0,18.45180551435753,c2,15.230401381531621
benefit,sapsii + temperature,1,1246,-21.90132370637786,-21.90132370637786,-21.90132370637786,c0,89.59085439229844,c2,85.92057761732852,89.59085439229844,14.79038027139761,10.409145607701564,-14.790380271397606,3.6702767749699152,2.3822483277158653,10.409145607701564,-14.901008481591205,85.92057761732852,12.518760153875334,c0,14.79038027139761,c2,12.518760153875334
benefit,lactate + mbp + resp rate,1,1223,-29.67509025270758,-29.67509025270758,-29.67509025270758,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,heart rate + sapsii,1,1209,-22.588674548848783,-22.588674548848783,-22.588674548848783,c0,92.47044181705041,c2,89.48350964530181,92.47044181705041,17.669967696149584,7.529558182949596,-17.669967696149573,2.9869321717485997,1.6989037244945497,7.529558182949596,-17.780595906343173,89.48350964530181,16.081692181848624,c0,17.669967696149584,c2,16.081692181848624
benefit,sapsii + urea,1,1191,-24.30647291941876,-24.30647291941876,-24.30647291941876,c0,62.41743725231176,c2,62.219286657859975,62.41743725231176,-12.383036868589073,37.58256274768824,12.383036868589073,0.06605019815059446,-1.2219782491034554,37.714663143989426,12.404509054696657,62.219286657859975,-11.18253080559321,c1,12.383036868589073,c1,12.404509054696657
benefit,lactate + sodium,1,1186,-27.458120903131828,-27.458120903131828,-27.458120903131828,c0,99.27166788055352,c2,99.27166788055352,99.27166788055352,24.471193759652692,0.7283321194464676,-24.471193759652703,0.0,-1.28802844725405,0.7283321194464676,-24.581821969846303,99.27166788055352,25.869850417100338,c0,24.471193759652692,c2,25.869850417100338
benefit,glucose lab + hemoglobin + sodium,1,1174,-28.701594533029613,-28.701594533029613,-28.701594533029613,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,dbp + lactate + potassium,1,1167,-29.416224412433667,-29.416224412433667,-29.416224412433667,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,dbp + lactate + sodium,1,1163,-29.90867579908676,-29.90867579908676,-29.90867579908676,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,mbp + platelets + sbp,1,1156,-29.310344827586203,-29.310344827586203,-29.310344827586203,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,glucose lab + hemoglobin + potassium,1,1155,-28.382581648522557,-28.382581648522557,-28.382581648522557,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,glucose lab + platelets + sodium,1,1154,-28.909229595728448,-28.909229595728448,-28.909229595728448,c0,99.92372234935164,c2,99.92372234935164,99.92372234935164,25.123248228450805,0.07627765064836003,-25.12324822845081,0.0,-1.28802844725405,0.07627765064836003,-25.23387643864441,99.92372234935164,26.52190488589845,c0,25.123248228450805,c2,26.52190488589845
benefit,glucose lab + glucose vital,1,1144,-27.07581227436823,-27.07581227436823,-27.07581227436823,c0,99.06137184115524,c2,98.91696750902527,99.06137184115524,24.260897720254405,0.9386281588447654,-24.260897720254405,0.1444043321299639,-1.143624115124086,0.9386281588447654,-24.371525930448005,98.91696750902527,25.515150045572085,c0,24.260897720254405,c2,25.515150045572085
benefit,lactate + potassium,1,1136,-27.739463601532567,-27.739463601532567,-27.739463601532567,c0,99.46360153256705,c2,99.46360153256705,99.46360153256705,24.663127411666224,0.5363984674329502,-24.66312741166622,0.0,-1.28802844725405,0.5363984674329502,-24.77375562185982,99.46360153256705,26.06178406911387,c0,24.663127411666224,c2,26.06178406911387
benefit,glucose lab + platelets + potassium,1,1126,-27.64612954186414,-27.64612954186414,-27.64612954186414,c0,99.92101105845181,c2,99.92101105845181,99.92101105845181,25.12053693755098,0.07898894154818326,-25.120536937550987,0.0,-1.28802844725405,0.07898894154818326,-25.231165147744587,99.92101105845181,26.519193594998626,c0,25.12053693755098,c2,26.519193594998626
benefit,mbp + platelets + sofa,1,1117,-27.09984152139461,-27.09984152139461,-27.09984152139461,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,dbp + lactate + sofa,1,1114,-27.627388535031844,-27.627388535031844,-27.627388535031844,c0,99.84076433121018,c2,99.84076433121018,99.84076433121018,25.04029021030935,0.15923566878980894,-25.04029021030936,0.0,-1.28802844725405,0.15923566878980894,-25.15091842050296,99.84076433121018,26.438946867756997,c0,25.04029021030935,c2,26.438946867756997
benefit,glucose lab + lactate + urea,1,1079,-26.811594202898547,-26.811594202898547,-26.811594202898547,c0,99.59742351046698,c2,99.59742351046698,99.59742351046698,24.79694938956615,0.40257648953301123,-24.79694938956616,0.0,-1.28802844725405,0.40257648953301123,-24.907577599759758,99.59742351046698,26.195606047013797,c0,24.79694938956615,c2,26.195606047013797
benefit,lactate + mbp + spo2,1,1066,-29.421768707482997,-29.421768707482997,-29.421768707482997,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,lactate + mbp + sbp,1,1061,-30.059777967549103,-30.059777967549103,-30.059777967549103,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,mbp + platelets + sodium,1,1033,-32.25806451612903,-32.25806451612903,-32.25806451612903,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,glucose lab + lactate + sofa,1,1032,-28.135593220338983,-28.135593220338983,-28.135593220338983,c0,99.83050847457628,c2,99.83050847457628,99.83050847457628,25.030034353675447,0.1694915254237288,-25.03003435367544,0.0,-1.28802844725405,0.1694915254237288,-25.14066256386904,99.83050847457628,26.428691011123092,c0,25.030034353675447,c2,26.428691011123092
benefit,dbp + lactate + urea,1,1024,-29.370629370629363,-29.370629370629363,-29.370629370629363,c0,99.91258741258741,c2,99.91258741258741,99.91258741258741,25.112113291686583,0.08741258741258741,-25.112113291686583,0.0,-1.28802844725405,0.08741258741258741,-25.222741501880183,99.91258741258741,26.51076994913423,c0,25.112113291686583,c2,26.51076994913423
benefit,lactate + resp rate + spo2,1,1008,-29.00274473924977,-29.00274473924977,-29.00274473924977,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,lactate + potassium + sodium,1,1002,-29.929577464788736,-29.929577464788736,-29.929577464788736,c0,99.82394366197182,c2,99.82394366197182,99.82394366197182,25.023469541070995,0.17605633802816903,-25.023469541071,0.0,-1.28802844725405,0.17605633802816903,-25.1340977512646,99.82394366197182,26.42212619851864,c0,25.023469541070995,c2,26.42212619851864
benefit,lactate + urea,1,1000,-26.67844522968198,-26.67844522968198,-26.67844522968198,c0,99.64664310954063,c2,99.64664310954063,99.64664310954063,24.846168988639803,0.35335689045936397,-24.846168988639807,0.0,-1.28802844725405,0.35335689045936397,-24.956797198833407,99.64664310954063,26.24482564608745,c0,24.846168988639803,c2,26.24482564608745
benefit,lactate + mbp + sodium,1,995,-31.06535362578334,-31.06535362578334,-31.06535362578334,c0,99.82094897045658,c2,99.82094897045658,99.82094897045658,25.020474849555754,0.17905102954341987,-25.02047484955575,0.0,-1.28802844725405,0.17905102954341987,-25.13110305974935,99.82094897045658,26.4191315070034,c0,25.020474849555754,c2,26.4191315070034
benefit,glucose lab + lactate + nee mcgkgmin,1,992,-25.86206896551724,-25.86206896551724,-25.86206896551724,c0,99.83579638752053,c2,99.83579638752053,99.83579638752053,25.0353222666197,0.16420361247947454,-25.035322266619694,0.0,-1.28802844725405,0.16420361247947454,-25.145950476813294,99.83579638752053,26.433978924067347,c0,25.0353222666197,c2,26.433978924067347
benefit,lactate + mbp + potassium,1,991,-30.52064631956912,-30.52064631956912,-30.52064631956912,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,lactate + mbp + sofa,1,988,-28.67513611615245,-28.67513611615245,-28.67513611615245,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,lactate + resp rate + sbp,1,985,-29.209302325581397,-29.209302325581397,-29.209302325581397,c0,99.90697674418605,c2,99.90697674418605,99.90697674418605,25.106502623285223,0.09302325581395349,-25.106502623285216,0.0,-1.28802844725405,0.09302325581395349,-25.217130833478816,99.90697674418605,26.50515928073287,c0,25.106502623285223,c2,26.50515928073287
benefit,dbp + glucose lab + nee mcgkgmin,1,970,-26.505016722408023,-26.505016722408023,-26.505016722408023,c0,99.83277591973244,c2,99.83277591973244,99.83277591973244,25.03230179883161,0.16722408026755853,-25.03230179883161,0.0,-1.28802844725405,0.16722408026755853,-25.14293000902521,99.83277591973244,26.430958456279257,c0,25.03230179883161,c2,26.430958456279257
benefit,glucose lab + hemoglobin + urea,1,967,-27.06766917293233,-27.06766917293233,-27.06766917293233,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
