code,label,n_conditions,features_used,axes_used,n_axes,n_pairs,prevalence,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,score,hb_mean,hb_p50,feature,feature_base,axis,op,thr,q
R214,glucose_vital_min > q0.65 (90),1,glucose_vital_min,"other,other",1,1371,0.1083366258395891,0.4339897884755653,0.5193289569657185,-0.08533916849015316,-0.12259188398714221,-0.0480864529931641,7.122247654341218e-06,31.598548563736152,7.810503282275712,7.3,glucose_vital_min,glucose_vital,other,>,90.0,0.65
R211,glucose_vital_min > q0.20 (90),1,glucose_vital_min,"other,other",1,1371,0.1083366258395891,0.4339897884755653,0.5193289569657185,-0.08533916849015316,-0.12259188398714221,-0.0480864529931641,7.122247654341218e-06,31.598548563736152,7.810503282275712,7.3,glucose_vital_min,glucose_vital,other,>,90.0,0.2
R215,glucose_vital_min > q0.80 (90),1,glucose_vital_min,"other,other",1,1371,0.1083366258395891,0.4339897884755653,0.5193289569657185,-0.08533916849015316,-0.12259188398714221,-0.0480864529931641,7.122247654341218e-06,31.598548563736152,7.810503282275712,7.3,glucose_vital_min,glucose_vital,other,>,90.0,0.8
R212,glucose_vital_min > q0.35 (90),1,glucose_vital_min,"other,other",1,1371,0.1083366258395891,0.4339897884755653,0.5193289569657185,-0.08533916849015316,-0.12259188398714221,-0.0480864529931641,7.122247654341218e-06,31.598548563736152,7.810503282275712,7.3,glucose_vital_min,glucose_vital,other,>,90.0,0.35
R148,creatinine_slope > q0.35 (0),1,creatinine_slope,"organ_failure,organ_failure",1,4857,0.3838008692216515,0.4737492279184682,0.4284537780522957,0.04529544986617251,0.025524848004768057,0.06506605172757696,7.106977598600295e-06,31.567386604782392,8.101235330450894,7.7,creatinine_slope,creatinine,organ_failure,>,0.0,0.35
R149,creatinine_slope > q0.50 (0),1,creatinine_slope,"organ_failure,organ_failure",1,4857,0.3838008692216515,0.4737492279184682,0.4284537780522957,0.04529544986617251,0.025524848004768057,0.06506605172757696,7.106977598600295e-06,31.567386604782392,8.101235330450894,7.7,creatinine_slope,creatinine,organ_failure,>,0.0,0.5
R522,sbp_median <= q0.20 (104),1,sbp_median,"perfusion,perfusion",1,2585,0.2042670881074674,0.4905222437137331,0.42862669245647966,0.061895551257253434,0.03477817451076579,0.08901292800374108,7.68739736933231e-06,31.469490305946422,8.82181818181818,8.0,sbp_median,sbp,perfusion,<=,104.0,0.2
R619,temperature_median <= q0.35 (36.94),1,temperature_median,"metabolic,metabolic",1,4750,0.375345713156855,0.46357894736842103,0.4183157894736842,0.04526315789473684,0.025315480034103333,0.06521083575537034,8.690602515626827e-06,31.1954787547305,8.851621052631579,8.1,temperature_median,temperature,metabolic,<=,36.94,0.35
R32,alt_median > q0.50 (25),1,alt_median,"other,other",1,1945,0.15369419201896484,0.5300771208226221,0.46118251928020565,0.0688946015424165,0.0375450403429817,0.1002441627418513,1.6522476695545405e-05,30.384003368028736,7.903290488431876,7.5,alt_median,alt,other,>,25.0,0.5
R33,alt_median > q0.65 (25),1,alt_median,"other,other",1,1945,0.15369419201896484,0.5300771208226221,0.46118251928020565,0.0688946015424165,0.0375450403429817,0.1002441627418513,1.6522476695545405e-05,30.384003368028736,7.903290488431876,7.5,alt_median,alt,other,>,25.0,0.65
R34,alt_median > q0.80 (25),1,alt_median,"other,other",1,1945,0.15369419201896484,0.5300771208226221,0.46118251928020565,0.0688946015424165,0.0375450403429817,0.1002441627418513,1.6522476695545405e-05,30.384003368028736,7.903290488431876,7.5,alt_median,alt,other,>,25.0,0.8
R31,alt_median > q0.35 (25),1,alt_median,"other,other",1,1945,0.15369419201896484,0.5300771208226221,0.46118251928020565,0.0688946015424165,0.0375450403429817,0.1002441627418513,1.6522476695545405e-05,30.384003368028736,7.903290488431876,7.5,alt_median,alt,other,>,25.0,0.35
R30,alt_median > q0.20 (25),1,alt_median,"other,other",1,1945,0.15369419201896484,0.5300771208226221,0.46118251928020565,0.0688946015424165,0.0375450403429817,0.1002441627418513,1.6522476695545405e-05,30.384003368028736,7.903290488431876,7.5,alt_median,alt,other,>,25.0,0.2
R276,lactate_mean > q0.80 (2.314),1,lactate_mean,"perfusion,perfusion",1,2530,0.1999209798498617,0.3869565217391304,0.4470355731225296,-0.060079051383399196,-0.08720000925892721,-0.032958093507871176,1.4129249545880294e-05,30.219225354526674,8.591581027667985,8.1,lactate_mean,lactate,perfusion,>,2.313559322033893,0.8
R178,dbp_slope > q0.65 (-0.002901),1,dbp_slope,"perfusion,perfusion",1,4372,0.34547609640458316,0.40530649588289114,0.4508234217749314,-0.04551692589204026,-0.06623738173135538,-0.02479647005272514,1.6656351229488288e-05,30.096292549940454,9.336184812442818,8.2,dbp_slope,dbp,perfusion,>,-0.002900922589481014,0.65
R172,dbp_min <= q0.20 (38),1,dbp_min,"perfusion,perfusion",1,2628,0.20766495456341366,0.4916286149162861,0.4345509893455099,0.057077625570776225,0.030160458772243257,0.08399479236930919,3.236362616653094e-05,29.26028679903262,8.232724505327244,7.75,dbp_min,dbp,perfusion,<=,38.0,0.2
R604,spo2_slope > q0.80 (0.00438),1,spo2_slope,"respiratory,respiratory",1,2499,0.19747135519557488,0.3465386154461785,0.40496198479391754,-0.05842336934773906,-0.08522895938617174,-0.031617779309306385,1.9384680199672503e-05,29.205841752584185,10.298239295718288,9.4,spo2_slope,spo2,respiratory,>,0.0043797431377197715,0.8
R265,hemoglobin_std > q0.65 (1.846),1,hemoglobin_std,"anemia,anemia",1,4429,0.34998024496246544,0.3881237299616166,0.4312485888462407,-0.043124858884624084,-0.06358777367312435,-0.02266194409612382,3.617709298659299e-05,28.69990948934021,7.5665161435990065,7.5,hemoglobin_std,hemoglobin,anemia,>,1.8463716241871737,0.65
R609,temperature_max > q0.20 (37),1,temperature_max,"metabolic,metabolic",1,5016,0.3963650730936389,0.39712918660287083,0.4370015948963317,-0.03987240829346089,-0.05915427258493755,-0.020590544001984235,5.055912353387563e-05,28.23912473624523,8.449003189792663,7.8,temperature_max,temperature,metabolic,>,37.0,0.2
R610,temperature_max > q0.35 (37),1,temperature_max,"metabolic,metabolic",1,5016,0.3963650730936389,0.39712918660287083,0.4370015948963317,-0.03987240829346089,-0.05915427258493755,-0.020590544001984235,5.055912353387563e-05,28.23912473624523,8.449003189792663,7.8,temperature_max,temperature,metabolic,>,37.0,0.35
R611,temperature_max > q0.50 (37),1,temperature_max,"metabolic,metabolic",1,5016,0.3963650730936389,0.39712918660287083,0.4370015948963317,-0.03987240829346089,-0.05915427258493755,-0.020590544001984235,5.055912353387563e-05,28.23912473624523,8.449003189792663,7.8,temperature_max,temperature,metabolic,>,37.0,0.5
R616,temperature_mean > q0.65 (37),1,temperature_mean,"metabolic,metabolic",1,3135,0.2477281706835243,0.38181818181818183,0.43157894736842106,-0.04976076555023923,-0.07404746601113774,-0.025474065089340713,5.923859908585638e-05,27.86158542839463,8.657065390749601,7.8,temperature_mean,temperature,metabolic,>,37.0,0.65
R272,lactate_max > q0.80 (3.3),1,lactate_max,"perfusion,perfusion",1,2427,0.19178190438561835,0.39596209311907704,0.45241038318912236,-0.056448290070045315,-0.08420999467403181,-0.028686585466058814,6.739566723995095e-05,27.809019651178296,8.566872682323858,8.1,lactate_max,lactate,perfusion,>,3.3,0.8
R207,glucose_vital_median <= q0.20 (90),1,glucose_vital_median,"other,other",1,3707,0.29292769656262346,0.43485298084704616,0.38980307526301594,0.045049905584030214,0.02266302726111399,0.06743678390694643,8.007443549300688e-05,27.428697075386292,11.50720258969517,14.0,glucose_vital_median,glucose_vital,other,<=,90.0,0.2
R622,temperature_median > q0.80 (37),1,temperature_median,"metabolic,metabolic",1,2449,0.1935203476886606,0.3854634544712127,0.4405879951000408,-0.0551245406288281,-0.08266005896069878,-0.02758902229695743,8.716004409902906e-05,27.27968655408598,8.384605961616987,7.6,temperature_median,temperature,metabolic,>,37.0,0.8
R621,temperature_median > q0.65 (37),1,temperature_median,"metabolic,metabolic",1,2449,0.1935203476886606,0.3854634544712127,0.4405879951000408,-0.0551245406288281,-0.08266005896069878,-0.02758902229695743,8.716004409902906e-05,27.27968655408598,8.384605961616987,7.6,temperature_median,temperature,metabolic,>,37.0,0.65
R620,temperature_median > q0.50 (37),1,temperature_median,"metabolic,metabolic",1,2449,0.1935203476886606,0.3854634544712127,0.4405879951000408,-0.0551245406288281,-0.08266005896069878,-0.02758902229695743,8.716004409902906e-05,27.27968655408598,8.384605961616987,7.6,temperature_median,temperature,metabolic,>,37.0,0.5
R208,glucose_vital_median <= q0.35 (102),1,glucose_vital_median,"other,other",1,4480,0.35401027261951795,0.4330357142857143,0.3924107142857143,0.04062500000000002,0.020253970742551777,0.060996029257448264,9.277982106661554e-05,27.191450862357467,10.954397321428571,12.2,glucose_vital_median,glucose_vital,other,<=,102.0,0.35
R569,sofa_mean > q0.65 (4.752),1,sofa_mean,"severity,severity",1,4233,0.33449229553536153,0.48547129695251595,0.44389321993857783,0.04157807701393812,0.02034792037940719,0.06280823364846905,0.0001237627011454923,27.051324467487934,8.284337349397592,7.8,sofa_mean,sofa,severity,>,4.75207792983924,0.65
R558,sodium_std > q0.80 (1.945),1,sodium_std,"other,other",1,2530,0.1999209798498617,0.4932806324110672,0.43952569169960476,0.05375494071146242,0.026303386002179234,0.0812064954207456,0.00012402913522824288,27.038254264576484,7.940158102766799,7.6,sodium_std,sodium,other,>,1.9450669501621312,0.8
R129,creatinine_delta > q0.65 (0.1283),1,creatinine_delta,"organ_failure,organ_failure",1,4429,0.34998024496246544,0.46895461729510046,0.4287649582298487,0.04018965906525174,0.019490633886139877,0.0608886842443636,0.00014147405714524375,26.746512508390335,9.50483179047189,8.5,creatinine_delta,creatinine,organ_failure,>,0.12825713432383298,0.65
R612,temperature_max > q0.65 (37.11),1,temperature_max,"metabolic,metabolic",1,4321,0.34144606874753064,0.40037028465632957,0.44087016894237446,-0.040499884286044896,-0.06129876607235825,-0.019701002499731547,0.00013533590883293463,26.622320992088305,8.375792640592456,7.7,temperature_max,temperature,metabolic,>,37.11,0.65
R592,spo2_mean <= q0.35 (97.63),1,spo2_mean,"respiratory,respiratory",1,4429,0.34998024496246544,0.4675999096861594,0.4280876044253782,0.0395123052607812,0.01881711280841724,0.06020749771314516,0.00018246645059454656,26.295728589709597,8.830209979679386,8.0,spo2_mean,spo2,respiratory,<=,97.63246277625271,0.35
R249,hemoglobin_delta <= q0.35 (-2.229),1,hemoglobin_delta,"anemia,anemia",1,4429,0.34998024496246544,0.3761571460826372,0.41521788214043803,-0.03906073605780086,-0.059411397185978224,-0.018710074929623493,0.00016856483417378463,25.995205977255782,11.14689546172951,14.0,hemoglobin_delta,hemoglobin,anemia,<=,-2.228575695619149,0.35
R608,spo2_std > q0.80 (2.055),1,spo2_std,"respiratory,respiratory",1,2530,0.1999209798498617,0.49288537549407113,0.441501976284585,0.05138339920948615,0.023925493812738657,0.07884130460623363,0.0002445991543468258,25.845390105845176,8.367905138339921,7.7,spo2_std,spo2,respiratory,>,2.05532372870091,0.8
R637,urea_median > q0.50 (15),1,urea_median,"organ_failure,organ_failure",1,5051,0.3991307783484789,0.48386458127103543,0.4476341318550782,0.03623044941595721,0.01678829117782562,0.0556726076540888,0.0002597413363594855,25.74912084541949,7.965808750742428,7.7,urea_median,urea,organ_failure,>,15.0,0.5
R636,urea_median > q0.35 (15),1,urea_median,"organ_failure,organ_failure",1,5051,0.3991307783484789,0.48386458127103543,0.4476341318550782,0.03623044941595721,0.01678829117782562,0.0556726076540888,0.0002597413363594855,25.74912084541949,7.965808750742428,7.7,urea_median,urea,organ_failure,>,15.0,0.35
R635,urea_median > q0.20 (15),1,urea_median,"organ_failure,organ_failure",1,5051,0.3991307783484789,0.48386458127103543,0.4476341318550782,0.03623044941595721,0.01678829117782562,0.0556726076540888,0.0002597413363594855,25.74912084541949,7.965808750742428,7.7,urea_median,urea,organ_failure,>,15.0,0.2
R231,heart_rate_mean > q0.80 (95.99),1,heart_rate_mean,"perfusion,perfusion",1,2531,0.2,0.47372580007902015,0.42275780323982615,0.05096799683919401,0.023603679375484955,0.07833231430290306,0.0002615876056019785,25.64151242079146,8.799683919399447,7.8,heart_rate_mean,heart_rate,perfusion,>,95.98694508106273,0.8
R614,temperature_mean <= q0.20 (36.62),1,temperature_mean,"metabolic,metabolic",1,2531,0.2,0.46779928881864874,0.41722639273014617,0.05057289608850257,0.02324275841637444,0.07790303376063071,0.00028687682447421805,25.442741006676794,9.069972342947452,8.4,temperature_mean,temperature,metabolic,<=,36.62239940074904,0.2
R533,sbp_slope > q0.65 (0),1,sbp_slope,"perfusion,perfusion",1,4161,0.328802844725405,0.3917327565489065,0.43114635904830567,-0.03941360249939918,-0.06054227638692557,-0.018284928611872798,0.00025598150502391365,25.424064997363157,9.174164864215332,8.2,sbp_slope,sbp,perfusion,>,0.0,0.65
R586,spo2_delta <= q0.20 (-2.127),1,spo2_delta,"respiratory,respiratory",1,2531,0.2,0.369814302647175,0.41999209798498616,-0.05017779533781114,-0.07707517596241306,-0.02328041471320921,0.0002557488928573064,25.243969592562127,9.335480047412089,8.4,spo2_delta,spo2,respiratory,<=,-2.1267582533710905,0.2
R236,heart_rate_min <= q0.20 (64),1,heart_rate_min,"perfusion,perfusion",1,2620,0.2070327933623074,0.37404580152671757,0.4232824427480916,-0.049236641221374056,-0.07571755060668714,-0.02275573183606097,0.0002681426294683431,25.20223545155718,8.800916030534351,8.1,heart_rate_min,heart_rate,perfusion,<=,64.0,0.2
R198,glucose_lab_std > q0.80 (25.95),1,glucose_lab_std,"other,other",1,2531,0.2,0.4994073488739629,0.45001975503753455,0.04938759383642832,0.021908193568744003,0.07686699410411264,0.00042729187743414644,24.846426764332822,8.149032003160805,7.7,glucose_lab_std,glucose_lab,other,>,25.9472513762019,0.8
R117,ck_total_median > q0.20 (100),1,ck_total_median,"other,other",1,1293,0.10217305412880284,0.5212683681361175,0.4532095901005414,0.06805877803557614,0.029618059226518605,0.10649949684463367,0.0005201604980487136,24.472785838826557,8.08352668213457,7.8,ck_total_median,ck_total,other,>,100.0,0.2
R119,ck_total_median > q0.50 (100),1,ck_total_median,"other,other",1,1293,0.10217305412880284,0.5212683681361175,0.4532095901005414,0.06805877803557614,0.029618059226518605,0.10649949684463367,0.0005201604980487136,24.472785838826557,8.08352668213457,7.8,ck_total_median,ck_total,other,>,100.0,0.5
R118,ck_total_median > q0.35 (100),1,ck_total_median,"other,other",1,1293,0.10217305412880284,0.5212683681361175,0.4532095901005414,0.06805877803557614,0.029618059226518605,0.10649949684463367,0.0005201604980487136,24.472785838826557,8.08352668213457,7.8,ck_total_median,ck_total,other,>,100.0,0.35
R121,ck_total_median > q0.80 (100),1,ck_total_median,"other,other",1,1293,0.10217305412880284,0.5212683681361175,0.4532095901005414,0.06805877803557614,0.029618059226518605,0.10649949684463367,0.0005201604980487136,24.472785838826557,8.08352668213457,7.8,ck_total_median,ck_total,other,>,100.0,0.8
R120,ck_total_median > q0.65 (100),1,ck_total_median,"other,other",1,1293,0.10217305412880284,0.5212683681361175,0.4532095901005414,0.06805877803557614,0.029618059226518605,0.10649949684463367,0.0005201604980487136,24.472785838826557,8.08352668213457,7.8,ck_total_median,ck_total,other,>,100.0,0.65
R617,temperature_mean > q0.80 (37.06),1,temperature_mean,"metabolic,metabolic",1,2531,0.2,0.3875938364282892,0.43619122876333466,-0.04859739233504545,-0.07568155315049992,-0.021513231519590992,0.0004367030435626605,24.448883936103485,8.469182141446069,7.7,temperature_mean,temperature,metabolic,>,37.06357811339441,0.8
R204,glucose_vital_mean <= q0.35 (108.5),1,glucose_vital_mean,"other,other",1,4429,0.34998024496246544,0.4301196658387898,0.3937683449988711,0.03635132083991871,0.015865643196493636,0.05683699848334378,0.0005052249414173401,24.192070302532834,10.903522239783246,11.7,glucose_vital_mean,glucose_vital,other,<=,108.52284407665505,0.35
R384,phosphorus_std > q0.65 (0.2992),1,phosphorus_std,"other,other",1,4429,0.34998024496246544,0.4788891397606683,0.4425378189207496,0.03635132083991871,0.015604356804007128,0.057098284875830296,0.0005943726383171617,24.192070302532834,7.977308647550237,7.6,phosphorus_std,phosphorus,other,>,0.2991904388521598,0.65
R578,sofa_min > q0.65 (3),1,sofa_min,"severity,severity",1,4174,0.3298301066772027,0.4753234307618591,0.43794920939147103,0.037374221370388094,0.016018239522675594,0.058730203218100595,0.0006033254649249926,24.146176785943855,8.583588883564925,7.9,sofa_min,sofa,severity,>,3.0,0.65
R344,mbp_max > q0.65 (97),1,mbp_max,"perfusion,perfusion",1,4249,0.3357566179375741,0.3930336549776418,0.4297481760414215,-0.036714521063779704,-0.057625103338018596,-0.01580393878954081,0.0005788367945393418,23.932123361602564,8.701200282419391,8.0,mbp_max,mbp,perfusion,>,97.0,0.65
R259,hemoglobin_min > q0.65 (9.3),1,hemoglobin_min,"anemia,anemia",1,4363,0.3447649150533386,0.35411414164565663,0.39032775613110243,-0.0362136144854458,-0.05648471811428755,-0.01594251085660405,0.0004626970762282651,23.920182040905203,12.626312170524868,14.0,hemoglobin_min,hemoglobin,anemia,>,9.3,0.65
R487,resp_rate_slope <= q0.35 (-0.0007953),1,resp_rate_slope,"respiratory,respiratory",1,4372,0.34547609640458316,0.3854071363220494,0.4215462031107045,-0.03613906678865508,-0.0566913058918382,-0.015586827685471965,0.0005679723195265461,23.895548858746693,9.068778591033851,8.149999999999999,resp_rate_slope,resp_rate,respiratory,<=,-0.0007953125392128182,0.35
R510,sbp_delta <= q0.20 (-8.562),1,sbp_delta,"perfusion,perfusion",1,2531,0.2,0.3828526274199921,0.4294745160015804,-0.04662188858158828,-0.07365021311014266,-0.019593564053033898,0.0007226012438754764,23.455026865530154,9.96451995258791,8.9,sbp_delta,sbp,perfusion,<=,-8.561623634909378,0.2
R520,sbp_mean > q0.65 (120),1,sbp_mean,"perfusion,perfusion",1,3781,0.2987751876728566,0.37423961914837345,0.41232478180375565,-0.0380851626553822,-0.060088218065016116,-0.016082107245748285,0.000692400873543834,23.41850426986113,9.529859825443005,8.5,sbp_mean,sbp,perfusion,>,120.0,0.65
R513,sbp_delta > q0.80 (11.05),1,sbp_delta,"perfusion,perfusion",1,2531,0.2,0.38640853417621496,0.43145001975503755,-0.04504148557882259,-0.0721005448310296,-0.0179824263266156,0.0011041788975074465,22.659941209071516,9.322283682338997,8.3,sbp_delta,sbp,perfusion,>,11.049455898085066,0.8
R81,bilirubin_total_delta > q0.65 (6.661e-16),1,bilirubin_total_delta,"organ_failure,organ_failure",1,4422,0.34942710391149745,0.47738579828132066,0.44391677973767524,0.033469018543645424,0.012703739518075106,0.054234297569215745,0.0015826545841143276,22.256268205742682,9.102284034373588,8.2,bilirubin_total_delta,bilirubin_total,organ_failure,>,6.661338147750939e-16,0.65
R447,pt_std > q0.65 (1.07),1,pt_std,"organ_failure,organ_failure",1,4429,0.34998024496246544,0.4109279747121246,0.4438925265296907,-0.03296455181756608,-0.05355763151791053,-0.012371472117221633,0.0017040278219001596,21.938150709129182,8.171980130955069,7.8,pt_std,pt,organ_failure,>,1.0700014632864565,0.65
R255,hemoglobin_median <= q0.20 (8.2),1,hemoglobin_median,"anemia,anemia",1,2649,0.20932437771631765,0.4983012457531144,0.4560211400528501,0.0422801057002643,0.01540456434672921,0.0691556470537994,0.002046252349269787,21.76090953620645,6.900264250660626,6.9,hemoglobin_median,hemoglobin,anemia,<=,8.2,0.2
R354,mbp_min <= q0.20 (52),1,mbp_min,"perfusion,perfusion",1,2862,0.22615566969577242,0.4832285115303983,0.44304682040531096,0.04018169112508735,0.014366819371102693,0.065996562879072,0.002282294894064117,21.496265906861698,8.332215234102026,7.8,mbp_min,mbp,perfusion,<=,52.0,0.2
R230,heart_rate_mean > q0.65 (86.46),1,heart_rate_mean,"perfusion,perfusion",1,4429,0.34998024496246544,0.46014901783698353,0.4280876044253782,0.032061413411605344,0.01137750534629857,0.05274532147691212,0.002380524323167146,21.33710548422152,8.752878753669,7.9,heart_rate_mean,heart_rate,perfusion,>,86.45506247307195,0.65
R468,resp_rate_delta <= q0.20 (-1.712),1,resp_rate_delta,"respiratory,respiratory",1,2531,0.2,0.4670090873172659,0.42473330699328327,0.04227578032398266,0.014914147179008994,0.06963741346895633,0.0024589526585510006,21.2685413102689,8.990715132358751,8.0,resp_rate_delta,resp_rate,respiratory,<=,-1.7120914927768864,0.2
R210,glucose_vital_median > q0.80 (159),1,glucose_vital_median,"other,other",1,2459,0.19431054919004345,0.42212281415209435,0.4648230988206588,-0.04270028466856446,-0.07044415764863887,-0.014956411688490049,0.0025561501132693775,21.174347428431574,8.43123220821472,7.9,glucose_vital_median,glucose_vital,other,>,159.0,0.8
R573,sofa_median > q0.50 (4),1,sofa_median,"severity,severity",1,4655,0.3678387988937179,0.4728249194414608,0.44189044038668096,0.030934479054779862,0.010704910322032676,0.05116404778752705,0.002724932976812847,21.10584038575178,8.278174006444683,7.8,sofa_median,sofa,severity,>,4.0,0.5
R474,resp_rate_max > q0.65 (26),1,resp_rate_max,"respiratory,respiratory",1,4158,0.3285657842749901,0.47619047619047616,0.4434824434824435,0.032708032708032686,0.011295934851504066,0.0541201305645613,0.0027534918456517425,21.090975435698656,8.234006734006734,7.6,resp_rate_max,resp_rate,respiratory,>,26.0,0.65
R588,spo2_delta > q0.65 (-0.1016),1,spo2_delta,"respiratory,respiratory",1,4428,0.34990122481232716,0.4123757904245709,0.44399277326106595,-0.031616982836495056,-0.05221801189724762,-0.01101595377574249,0.0026291471888497354,21.0389581422401,9.208717253839204,8.2,spo2_delta,spo2,respiratory,>,-0.10160959906350797,0.65
R434,pt_mean <= q0.20 (12.2),1,pt_mean,"organ_failure,organ_failure",1,2906,0.22963255630185697,0.3682037164487268,0.40674466620784583,-0.038540949759119036,-0.06357129413330888,-0.013510605384929191,0.0025449311335634783,20.77639615771063,11.169821059876119,14.0,pt_mean,pt,organ_failure,<=,12.2,0.2
R523,sbp_median <= q0.35 (112),1,sbp_median,"perfusion,perfusion",1,4525,0.3575661793757408,0.4572375690607735,0.4267403314917127,0.03049723756906081,0.01004296372780383,0.050951511410317785,0.0034739881302864803,20.514918436421816,8.69918232044199,8.0,sbp_median,sbp,perfusion,<=,112.0,0.35
R453,ptt_mean > q0.80 (37.15),1,ptt_mean,"organ_failure,organ_failure",1,2531,0.2,0.4954563413670486,0.45476096404583166,0.04069537732121692,0.013204072089964436,0.0681866825524694,0.0037151371204620673,20.473455653810234,8.159383642828923,7.8,ptt_mean,ptt,organ_failure,>,37.14533333333332,0.8
R512,sbp_delta > q0.65 (5.612),1,sbp_delta,"perfusion,perfusion",1,4429,0.34998024496246544,0.3919620681869497,0.42244298938812375,-0.03048092120117407,-0.05093441893463087,-0.010027423467717272,0.003490227109328832,20.28527634063312,9.27674418604651,8.3,sbp_delta,sbp,perfusion,>,5.612015179585255,0.65
R532,sbp_slope <= q0.35 (-0.01446),1,sbp_slope,"perfusion,perfusion",1,4373,0.34555511655472143,0.37845872398810887,0.40864395152069516,-0.03018522753258629,-0.05065305287950245,-0.009717402185670129,0.0038458189590785423,19.961087230663026,9.552572604619256,8.6,sbp_slope,sbp,perfusion,<=,-0.014464247457177584,0.35
R493,resp_rate_std > q0.80 (4.133),1,resp_rate_std,"respiratory,respiratory",1,2531,0.2,0.48123271434215725,0.44172263927301464,0.039510075069142614,0.012065220628887968,0.06695492950939726,0.004777743167476666,19.877141411466233,8.359699723429475,7.6,resp_rate_std,resp_rate,respiratory,>,4.133014926616577,0.8
R234,heart_rate_median > q0.65 (87),1,heart_rate_median,"perfusion,perfusion",1,4327,0.34192018964836035,0.45296972498266697,0.4233880286572683,0.029581696325398643,0.00868347540047526,0.050479917250322026,0.005530281451349199,19.4588209551633,8.82405823896464,7.9,heart_rate_median,heart_rate,perfusion,>,87.0,0.65
R353,mbp_median > q0.80 (93),1,mbp_median,"perfusion,perfusion",1,643,0.05080995653891742,0.3312597200622084,0.4059097978227061,-0.0746500777604977,-0.1272261351590153,-0.022074020361980105,0.0053874643560910835,18.929352161402385,10.27729393468118,9.3,mbp_median,mbp,perfusion,>,93.0,0.8
R200,glucose_vital_max <= q0.35 (130),1,glucose_vital_max,"other,other",1,4453,0.3518767285657843,0.41949247698181,0.3914215135863463,0.02807096339546372,0.0076850003448939025,0.04845692644603354,0.006957510105367109,18.73197913844921,10.895778127105322,11.4,glucose_vital_max,glucose_vital,other,<=,130.0,0.35
R185,glucose_lab_max > q0.80 (171),1,glucose_lab_max,"other,other",1,2519,0.1990517581983406,0.4938467645891227,0.45653036919412465,0.037316395394998036,0.009755819886744847,0.06487697090325123,0.00795920151637869,18.728964646049757,8.06510520047638,7.6,glucose_lab_max,glucose_lab,other,>,171.0,0.8
R539,sodium_max > q0.20 (140),1,sodium_max,"other,other",1,3591,0.2837613591465824,0.40378724589250903,0.4349763297131718,-0.031189083820662766,-0.05400282440097361,-0.00837534324035192,0.007372075104765244,18.690043841345663,8.118880534670009,7.8,sodium_max,sodium,other,>,140.0,0.2
R540,sodium_max > q0.35 (140),1,sodium_max,"other,other",1,3591,0.2837613591465824,0.40378724589250903,0.4349763297131718,-0.031189083820662766,-0.05400282440097361,-0.00837534324035192,0.007372075104765244,18.690043841345663,8.118880534670009,7.8,sodium_max,sodium,other,>,140.0,0.35
R541,sodium_max > q0.50 (140),1,sodium_max,"other,other",1,3591,0.2837613591465824,0.40378724589250903,0.4349763297131718,-0.031189083820662766,-0.05400282440097361,-0.00837534324035192,0.007372075104765244,18.690043841345663,8.118880534670009,7.8,sodium_max,sodium,other,>,140.0,0.5
R542,sodium_max > q0.65 (140),1,sodium_max,"other,other",1,3591,0.2837613591465824,0.40378724589250903,0.4349763297131718,-0.031189083820662766,-0.05400282440097361,-0.00837534324035192,0.007372075104765244,18.690043841345663,8.118880534670009,7.8,sodium_max,sodium,other,>,140.0,0.65
R355,mbp_min <= q0.35 (56),1,mbp_min,"perfusion,perfusion",1,4479,0.3539312524693797,0.46126367492743914,0.4333556597454789,0.027908015181960233,0.007322842197439713,0.04849318816648075,0.007878373524387281,18.677531683134752,8.387787452556374,7.9,mbp_min,mbp,perfusion,<=,56.0,0.35
R235,heart_rate_median > q0.80 (97),1,heart_rate_median,"perfusion,perfusion",1,2428,0.19186092453575662,0.46499176276771004,0.42751235584843494,0.03747940691927509,0.009535695135037044,0.06542311870351314,0.008567584728518658,18.467880305151514,8.879159802306425,7.9,heart_rate_median,heart_rate,perfusion,>,97.0,0.8
R193,glucose_lab_min > q0.65 (90),1,glucose_lab_min,"other,other",1,1284,0.10146187277755828,0.4696261682242991,0.5210280373831776,-0.05140186915887851,-0.09002656288916211,-0.012777175428594918,0.009097338224209637,18.41880388213627,7.581542056074767,7.2,glucose_lab_min,glucose_lab,other,>,90.0,0.65
R190,glucose_lab_min > q0.20 (90),1,glucose_lab_min,"other,other",1,1284,0.10146187277755828,0.4696261682242991,0.5210280373831776,-0.05140186915887851,-0.09002656288916211,-0.012777175428594918,0.009097338224209637,18.41880388213627,7.581542056074767,7.2,glucose_lab_min,glucose_lab,other,>,90.0,0.2
R194,glucose_lab_min > q0.80 (90),1,glucose_lab_min,"other,other",1,1284,0.10146187277755828,0.4696261682242991,0.5210280373831776,-0.05140186915887851,-0.09002656288916211,-0.012777175428594918,0.009097338224209637,18.41880388213627,7.581542056074767,7.2,glucose_lab_min,glucose_lab,other,>,90.0,0.8
R192,glucose_lab_min > q0.50 (90),1,glucose_lab_min,"other,other",1,1284,0.10146187277755828,0.4696261682242991,0.5210280373831776,-0.05140186915887851,-0.09002656288916211,-0.012777175428594918,0.009097338224209637,18.41880388213627,7.581542056074767,7.2,glucose_lab_min,glucose_lab,other,>,90.0,0.5
